sweep_id,direction,side,swept_swing_level,swing_index,swing_time,swing_confirm_time,breach_time,breach_index,breach_extreme,breach_distance_atr,rejection_close_time,rejection_index,rejection_close_price,bars_breach_to_rejection,frozen_atr,session,year,segment_id
2023,bearish,buy_side,1859.888500,183695,2023-10-10 09:00:00,2023-10-10 11:30:00,2023-10-10 15:45:00,183722,1860.663500,0.269897,2023-10-10 16:15:00,183724,1859.830000,2,2.871464,ny_overlap,2023,2011
2024,bearish,buy_side,1875.105000,183804,2023-10-11 13:15:00,2023-10-11 15:45:00,2023-10-11 16:15:00,183816,1876.876500,0.653354,2023-10-11 17:00:00,183819,1874.380000,3,2.711393,off_session,2023,2012
2025,bearish,buy_side,1954.545000,184336,2023-10-19 08:15:00,2023-10-19 10:45:00,2023-10-19 12:30:00,184353,1955.210000,0.367802,2023-10-19 13:15:00,184356,1951.763500,3,1.808036,ny_overlap,2023,2018
2026,bearish,buy_side,1957.228500,184354,2023-10-19 12:45:00,2023-10-19 15:15:00,2023-10-19 15:45:00,184366,1959.970000,0.765011,2023-10-19 16:00:00,184367,1956.245000,1,3.583607,ny_overlap,2023,2018
2027,bearish,buy_side,1981.966500,184407,2023-10-20 03:00:00,2023-10-20 05:30:00,2023-10-20 08:30:00,184429,1985.280000,1.354068,2023-10-20 08:45:00,184430,1981.755000,1,2.447071,london,2023,2019
2028,bullish,sell_side,1974.205000,184422,2023-10-20 06:45:00,2023-10-20 09:15:00,2023-10-20 12:30:00,184445,1973.503500,0.290726,2023-10-20 12:45:00,184446,1978.915000,1,2.412929,ny_overlap,2023,2019
2029,bullish,sell_side,1975.321500,184530,2023-10-23 10:45:00,2023-10-23 13:15:00,2023-10-23 13:45:00,184542,1970.220000,1.531440,2023-10-23 14:30:00,184545,1976.093500,3,3.331179,ny_overlap,2023,2020
2030,bearish,buy_side,1976.020000,184697,2023-10-25 06:30:00,2023-10-25 09:00:00,2023-10-25 12:15:00,184720,1976.920000,0.441285,2023-10-25 12:30:00,184721,1974.280000,1,2.039500,ny_overlap,2023,2022
2031,bullish,sell_side,1968.360000,184701,2023-10-25 07:30:00,2023-10-25 10:00:00,2023-10-25 15:15:00,184732,1963.063000,1.135355,2023-10-25 15:30:00,184733,1975.385000,1,4.665500,ny_overlap,2023,2022
2032,bearish,buy_side,1989.645000,184784,2023-10-26 05:15:00,2023-10-26 07:45:00,2023-10-26 08:00:00,184795,1990.175500,0.269661,2023-10-26 08:15:00,184796,1989.161500,1,1.967286,london,2023,2023
2033,bullish,sell_side,1984.040000,184788,2023-10-26 06:15:00,2023-10-26 08:45:00,2023-10-26 11:45:00,184810,1982.564500,0.718017,2023-10-26 12:00:00,184811,1984.680000,1,2.054964,ny_overlap,2023,2023
2034,bearish,buy_side,1997.350000,185045,2023-10-31 01:30:00,2023-10-31 04:00:00,2023-10-31 08:30:00,185073,1999.260000,1.159634,2023-10-31 08:45:00,185074,1997.141500,1,1.647071,london,2023,2026
2035,bullish,sell_side,1990.630000,185059,2023-10-31 05:00:00,2023-10-31 07:30:00,2023-10-31 16:15:00,185104,1986.669500,0.913061,2023-10-31 16:30:00,185105,1990.881500,1,4.337607,ny_overlap,2023,2026
2036,bearish,buy_side,1981.100000,185156,2023-11-01 06:15:00,2023-11-01 08:45:00,2023-11-01 09:00:00,185167,1983.010000,1.009876,2023-11-01 09:45:00,185170,1981.025000,3,1.891321,london,2023,2027
2037,bullish,sell_side,1976.520000,185163,2023-11-01 08:00:00,2023-11-01 10:30:00,2023-11-01 16:45:00,185198,1974.595000,0.565861,2023-11-01 17:00:00,185199,1977.875000,1,3.401893,off_session,2023,2027
2038,bullish,sell_side,1983.730000,185253,2023-11-02 07:30:00,2023-11-02 10:00:00,2023-11-02 14:00:00,185279,1982.035000,0.669809,2023-11-02 14:45:00,185282,1984.560000,3,2.530571,ny_overlap,2023,2028
2039,bearish,buy_side,1987.940000,185327,2023-11-03 03:00:00,2023-11-03 05:30:00,2023-11-03 07:00:00,185343,1988.425000,0.536738,2023-11-03 07:45:00,185346,1987.210000,3,0.903607,london,2023,2029
2040,bearish,buy_side,1988.400000,185445,2023-11-06 10:30:00,2023-11-06 13:00:00,2023-11-06 13:45:00,185458,1989.150000,0.430769,2023-11-06 14:00:00,185459,1986.395000,1,1.741071,ny_overlap,2023,2030
2041,bullish,sell_side,1982.330000,185433,2023-11-06 07:30:00,2023-11-06 10:00:00,2023-11-06 16:00:00,185467,1981.170000,0.492308,2023-11-06 16:45:00,185470,1982.558500,3,2.356250,ny_overlap,2023,2030
2042,bullish,sell_side,1980.023500,185468,2023-11-06 16:15:00,2023-11-06 18:45:00,2023-11-06 19:30:00,185481,1979.313500,0.469743,2023-11-06 19:45:00,185482,1980.055000,1,1.511464,off_session,2023,2030
2043,bullish,sell_side,1947.880000,185694,2023-11-09 03:45:00,2023-11-09 06:15:00,2023-11-09 08:15:00,185712,1946.620000,1.025939,2023-11-09 08:45:00,185714,1949.295000,2,1.228143,london,2023,2033
2044,bearish,buy_side,1950.578500,185710,2023-11-09 07:45:00,2023-11-09 10:15:00,2023-11-09 14:00:00,185735,1951.443500,0.381459,2023-11-09 14:15:00,185736,1949.265000,1,2.267607,ny_overlap,2023,2033
2045,bullish,sell_side,1956.528500,185781,2023-11-10 02:30:00,2023-11-10 05:00:00,2023-11-10 06:15:00,185796,1955.676500,0.789437,2023-11-10 06:30:00,185797,1957.520000,1,1.079250,asian,2023,2034
2046,bullish,sell_side,1935.990000,185899,2023-11-13 09:00:00,2023-11-13 11:30:00,2023-11-13 13:00:00,185915,1935.414500,0.384252,2023-11-13 13:30:00,185917,1936.320000,2,1.497714,ny_overlap,2023,2035
2047,bullish,sell_side,1943.820000,185977,2023-11-14 05:30:00,2023-11-14 08:00:00,2023-11-14 13:45:00,186010,1938.410000,2.007368,2023-11-14 14:00:00,186011,1954.390000,1,2.695071,ny_overlap,2023,2036
2048,bearish,buy_side,1974.158500,186089,2023-11-15 10:30:00,2023-11-15 13:00:00,2023-11-15 13:45:00,186102,1975.356500,0.524322,2023-11-15 14:00:00,186103,1965.675000,1,2.284857,ny_overlap,2023,2037
2049,bearish,buy_side,1987.100000,186248,2023-11-17 04:15:00,2023-11-17 06:45:00,2023-11-17 08:00:00,186263,1987.710000,0.452870,2023-11-17 08:15:00,186264,1985.240000,1,1.346964,london,2023,2039
2050,bullish,sell_side,1999.160000,186545,2023-11-22 09:30:00,2023-11-22 12:00:00,2023-11-22 13:45:00,186562,1996.845000,1.220164,2023-11-22 14:15:00,186564,1999.970000,2,1.897286,ny_overlap,2023,2042
2051,bullish,sell_side,1992.265000,186638,2023-11-23 09:45:00,2023-11-23 12:15:00,2023-11-23 13:30:00,186653,1991.968500,0.267806,2023-11-23 13:45:00,186654,1992.905000,1,1.107143,ny_overlap,2023,2043
2052,bearish,buy_side,2013.788500,186772,2023-11-27 05:00:00,2023-11-27 07:30:00,2023-11-27 09:15:00,186789,2015.545000,1.029968,2023-11-27 10:00:00,186792,2013.435000,3,1.705393,london,2023,2045
2053,bearish,buy_side,2015.545000,186789,2023-11-27 09:15:00,2023-11-27 11:45:00,2023-11-27 13:45:00,186807,2016.415000,0.432122,2023-11-27 14:00:00,186808,2011.390000,1,2.013321,ny_overlap,2023,2045
2054,bullish,sell_side,2012.178500,186876,2023-11-28 08:00:00,2023-11-28 10:30:00,2023-11-28 13:30:00,186898,2011.671500,0.362355,2023-11-28 13:45:00,186899,2020.111500,1,1.399179,ny_overlap,2023,2046
2055,bullish,sell_side,2042.680000,187038,2023-11-30 02:30:00,2023-11-30 05:00:00,2023-11-30 05:30:00,187050,2042.250000,0.276654,2023-11-30 06:15:00,187053,2042.915000,3,1.554286,asian,2023,2048
2056,bullish,sell_side,2041.434500,187052,2023-11-30 06:00:00,2023-11-30 08:30:00,2023-11-30 09:00:00,187064,2040.010000,0.781940,2023-11-30 09:30:00,187066,2041.960000,2,1.821750,london,2023,2048
2057,bearish,buy_side,2049.900000,187159,2023-12-01 09:45:00,2023-12-01 12:15:00,2023-12-01 15:30:00,187182,2053.305000,0.978750,2023-12-01 15:45:00,187183,2048.005000,1,3.478929,ny_overlap,2023,2049
2058,bearish,buy_side,2038.440000,187321,2023-12-05 04:15:00,2023-12-05 06:45:00,2023-12-05 08:30:00,187338,2039.650000,0.514729,2023-12-05 08:45:00,187339,2035.255000,1,2.350750,london,2023,2051
2059,bullish,sell_side,2030.519500,187324,2023-12-05 05:00:00,2023-12-05 07:30:00,2023-12-05 09:15:00,187341,2028.585000,0.716074,2023-12-05 09:30:00,187342,2031.980000,1,2.701536,london,2023,2051
2060,bearish,buy_side,2030.118500,187499,2023-12-07 02:45:00,2023-12-07 05:15:00,2023-12-07 07:15:00,187517,2030.610000,0.313807,2023-12-07 07:30:00,187518,2029.080000,1,1.566250,london,2023,2053
2061,bearish,buy_side,2035.213500,187529,2023-12-07 10:15:00,2023-12-07 12:45:00,2023-12-07 13:45:00,187543,2039.653500,1.807318,2023-12-07 14:15:00,187545,2033.553500,2,2.456679,ny_overlap,2023,2053
2062,bullish,sell_side,1994.881500,187690,2023-12-11 04:30:00,2023-12-11 07:00:00,2023-12-11 08:00:00,187704,1991.390000,1.755657,2023-12-11 08:30:00,187706,1996.960000,2,1.988714,london,2023,2055
2063,bullish,sell_side,1991.325000,187715,2023-12-11 10:45:00,2023-12-11 13:15:00,2023-12-11 14:00:00,187728,1990.275000,0.472981,2023-12-11 14:15:00,187729,1992.185000,1,2.219964,ny_overlap,2023,2055
2064,bearish,buy_side,1989.158500,187796,2023-12-12 08:00:00,2023-12-12 10:30:00,2023-12-12 13:15:00,187817,1992.650000,1.929424,2023-12-12 13:45:00,187819,1985.370000,2,1.809607,ny_overlap,2023,2056
2065,bullish,sell_side,1982.765000,187802,2023-12-12 09:30:00,2023-12-12 12:00:00,2023-12-12 14:45:00,187823,1980.129500,0.723953,2023-12-12 15:30:00,187826,1983.505000,3,3.640429,ny_overlap,2023,2056
2066,bullish,sell_side,2030.185000,187967,2023-12-14 04:45:00,2023-12-14 07:15:00,2023-12-14 07:45:00,187979,2029.335000,0.373152,2023-12-14 08:00:00,187980,2032.775000,1,2.277893,london,2023,2058
2067,bullish,sell_side,2029.335000,187979,2023-12-14 07:45:00,2023-12-14 10:15:00,2023-12-14 13:45:00,188003,2027.600000,0.645702,2023-12-14 14:00:00,188004,2037.280000,1,2.687000,ny_overlap,2023,2058
2068,bearish,buy_side,2026.965000,188189,2023-12-18 14:15:00,2023-12-18 16:45:00,2023-12-18 18:00:00,188204,2033.625000,2.383070,2023-12-18 18:30:00,188206,2026.625000,2,2.794714,off_session,2023,2060
2069,bearish,buy_side,2028.530000,188259,2023-12-19 08:45:00,2023-12-19 11:15:00,2023-12-19 12:15:00,188273,2028.865000,0.270364,2023-12-19 12:30:00,188274,2027.970000,1,1.239071,ny_overlap,2023,2061
2070,bullish,sell_side,2029.646500,188371,2023-12-20 13:45:00,2023-12-20 16:15:00,2023-12-20 21:45:00,188403,2027.491500,1.048516,2023-12-20 22:00:00,188404,2031.955000,1,2.055286,off_session,2023,2062
2071,bullish,sell_side,2034.030000,188438,2023-12-21 07:30:00,2023-12-21 10:00:00,2023-12-21 10:45:00,188451,2033.120000,0.649818,2023-12-21 11:00:00,188452,2034.160000,1,1.400393,london,2023,2063
2072,bearish,buy_side,2038.251500,188430,2023-12-21 05:30:00,2023-12-21 08:00:00,2023-12-21 12:45:00,188459,2039.427500,0.794173,2023-12-21 13:00:00,188460,2038.055000,1,1.480786,ny_overlap,2023,2063
2073,bullish,sell_side,2033.120000,188451,2023-12-21 10:45:00,2023-12-21 13:15:00,2023-12-21 13:45:00,188463,2032.261500,0.330247,2023-12-21 14:00:00,188464,2041.385000,1,2.599571,ny_overlap,2023,2063
2074,bullish,sell_side,2061.470000,188615,2023-12-26 05:45:00,2023-12-26 08:15:00,2023-12-26 09:15:00,188629,2060.670000,0.591638,2023-12-26 09:30:00,188630,2062.078500,1,1.352179,london,2023,2065
2075,bullish,sell_side,2060.670000,188629,2023-12-26 09:15:00,2023-12-26 11:45:00,2023-12-26 14:00:00,188648,2058.825000,1.442775,2023-12-26 14:30:00,188650,2060.700000,2,1.278786,ny_overlap,2023,2065
2076,bullish,sell_side,2064.140000,188701,2023-12-27 04:15:00,2023-12-27 06:45:00,2023-12-27 10:30:00,188726,2063.770000,0.254752,2023-12-27 10:45:00,188727,2064.465500,1,1.452393,london,2023,2066
2077,bearish,buy_side,2069.365000,188722,2023-12-27 09:30:00,2023-12-27 12:00:00,2023-12-27 12:45:00,188735,2070.365000,0.616062,2023-12-27 13:00:00,188736,2067.735000,1,1.623214,ny_overlap,2023,2066
2078,bullish,sell_side,2072.994500,188813,2023-12-28 09:15:00,2023-12-28 11:45:00,2023-12-28 12:15:00,188825,2071.410000,0.631041,2023-12-28 12:30:00,188826,2074.990000,1,2.510929,ny_overlap,2023,2067
2079,bullish,sell_side,2061.891500,188911,2023-12-29 10:45:00,2023-12-29 13:15:00,2023-12-29 14:00:00,188924,2058.278500,1.447350,2023-12-29 14:45:00,188927,2062.535000,3,2.496286,ny_overlap,2023,2068
2080,bearish,buy_side,2076.815000,188986,2024-01-02 06:30:00,2024-01-02 09:00:00,2024-01-02 09:45:00,188999,2078.930000,0.986951,2024-01-02 10:15:00,189001,2075.020000,2,2.142964,london,2024,2069
2081,bearish,buy_side,2046.966500,189159,2024-01-04 03:45:00,2024-01-04 06:15:00,2024-01-04 06:30:00,189170,2048.735500,1.128832,2024-01-04 06:45:00,189171,2046.000000,1,1.567107,asian,2024,2071
2082,bearish,buy_side,2047.085000,189266,2024-01-05 07:30:00,2024-01-05 10:00:00,2024-01-05 14:30:00,189294,2048.755000,0.384312,2024-01-05 14:45:00,189295,2044.600000,1,4.345429,ny_overlap,2024,2072
2083,bearish,buy_side,2035.920000,189430,2024-01-09 02:30:00,2024-01-09 05:00:00,2024-01-09 07:30:00,189450,2037.013500,0.541145,2024-01-09 08:15:00,189453,2032.525000,3,2.020714,london,2024,2074
2084,bearish,buy_side,2038.595000,189463,2024-01-09 10:45:00,2024-01-09 13:15:00,2024-01-09 13:45:00,189475,2042.006500,1.350249,2024-01-09 14:30:00,189478,2036.590000,3,2.526571,ny_overlap,2024,2074
2085,bearish,buy_side,2035.808500,189634,2024-01-11 07:30:00,2024-01-11 10:00:00,2024-01-11 13:30:00,189658,2039.635000,2.202347,2024-01-11 13:45:00,189659,2030.815000,1,1.737464,ny_overlap,2024,2076
2086,bullish,sell_side,2030.290000,189643,2024-01-11 09:45:00,2024-01-11 12:15:00,2024-01-11 13:45:00,189659,2025.145000,1.654284,2024-01-11 14:15:00,189661,2030.355000,2,3.110107,ny_overlap,2024,2076
2087,bearish,buy_side,2058.140000,189804,2024-01-15 04:00:00,2024-01-15 06:30:00,2024-01-15 09:00:00,189824,2058.668500,0.296857,2024-01-15 09:15:00,189825,2056.935000,1,1.780321,london,2024,2078
2088,bullish,sell_side,2052.925000,189819,2024-01-15 07:45:00,2024-01-15 10:15:00,2024-01-15 10:30:00,189830,2052.111500,0.402666,2024-01-15 10:45:00,189831,2053.416500,1,2.020286,london,2024,2078
2089,bullish,sell_side,2017.735000,189988,2024-01-17 06:30:00,2024-01-17 09:00:00,2024-01-17 14:15:00,190019,2015.870000,0.585524,2024-01-17 14:30:00,190020,2021.645000,1,3.185179,ny_overlap,2024,2080
2090,bearish,buy_side,2012.223500,190062,2024-01-18 02:00:00,2024-01-18 04:30:00,2024-01-18 06:30:00,190080,2013.005000,0.466826,2024-01-18 06:45:00,190081,2011.950000,1,1.674071,asian,2024,2081
2091,bullish,sell_side,2008.245000,190091,2024-01-18 09:15:00,2024-01-18 11:45:00,2024-01-18 13:45:00,190109,2007.510000,0.321794,2024-01-18 14:00:00,190110,2009.165000,1,2.284071,ny_overlap,2024,2081
2092,bullish,sell_side,2019.150000,190267,2024-01-22 07:15:00,2024-01-22 09:45:00,2024-01-22 14:45:00,190297,2016.606500,0.871808,2024-01-22 15:00:00,190298,2022.770000,1,2.917500,ny_overlap,2024,2083
2093,bullish,sell_side,2022.470000,190376,2024-01-23 11:30:00,2024-01-23 14:00:00,2024-01-23 14:45:00,190389,2021.475000,0.397665,2024-01-23 15:00:00,190390,2023.181500,1,2.502107,ny_overlap,2024,2084
2094,bullish,sell_side,2011.978500,190487,2024-01-24 16:15:00,2024-01-24 18:45:00,2024-01-24 19:30:00,190500,2011.313500,0.250569,2024-01-24 19:45:00,190501,2012.900000,1,2.653964,off_session,2024,2085
2095,bullish,sell_side,2012.725000,190548,2024-01-25 08:30:00,2024-01-25 11:00:00,2024-01-25 13:45:00,190569,2009.675000,1.133633,2024-01-25 14:00:00,190570,2019.455000,1,2.690464,ny_overlap,2024,2086
2096,bearish,buy_side,2023.545000,190630,2024-01-26 06:00:00,2024-01-26 08:30:00,2024-01-26 11:15:00,190651,2024.395000,0.537853,2024-01-26 11:45:00,190653,2022.730000,2,1.580357,london,2024,2087
2097,bullish,sell_side,2018.275000,190643,2024-01-26 09:15:00,2024-01-26 11:45:00,2024-01-26 15:15:00,190667,2016.230000,0.707001,2024-01-26 15:45:00,190669,2018.818500,2,2.892500,ny_overlap,2024,2087
2098,bearish,buy_side,2033.955000,190729,2024-01-29 07:45:00,2024-01-29 10:15:00,2024-01-29 13:45:00,190753,2035.910000,1.035879,2024-01-29 14:30:00,190756,2033.070000,3,1.887286,ny_overlap,2024,2088
2099,bullish,sell_side,2031.506500,190836,2024-01-30 11:30:00,2024-01-30 14:00:00,2024-01-30 15:30:00,190852,2029.130000,0.624673,2024-01-30 15:45:00,190853,2031.670000,1,3.804393,ny_overlap,2024,2089
2100,bearish,buy_side,2049.648500,190984,2024-02-01 02:30:00,2024-02-01 05:00:00,2024-02-01 15:00:00,191034,2050.900000,0.348986,2024-02-01 15:15:00,191035,2048.680000,1,3.586107,ny_overlap,2024,2091
2101,bearish,buy_side,2057.000000,191096,2024-02-02 07:30:00,2024-02-02 10:00:00,2024-02-02 13:30:00,191120,2057.705000,0.404061,2024-02-02 13:45:00,191121,2038.950000,1,1.744786,ny_overlap,2024,2092
2102,bullish,sell_side,2023.545000,191266,2024-02-06 04:00:00,2024-02-06 06:30:00,2024-02-06 09:15:00,191287,2022.975000,0.379160,2024-02-06 09:30:00,191288,2024.525000,1,1.503321,london,2024,2094
2103,bearish,buy_side,2029.865000,191274,2024-02-06 06:00:00,2024-02-06 08:30:00,2024-02-06 13:15:00,191303,2030.995000,0.620161,2024-02-06 13:30:00,191304,2027.288500,1,1.822107,ny_overlap,2024,2094
2104,bullish,sell_side,2031.286500,191377,2024-02-07 08:45:00,2024-02-07 11:15:00,2024-02-07 12:45:00,191393,2030.655000,0.458107,2024-02-07 13:00:00,191394,2033.530000,1,1.378500,ny_overlap,2024,2095
2105,bearish,buy_side,2036.235000,191373,2024-02-07 07:45:00,2024-02-07 10:15:00,2024-02-07 13:45:00,191397,2036.661500,0.271163,2024-02-07 14:00:00,191398,2036.181500,1,1.572857,ny_overlap,2024,2095
2106,bullish,sell_side,2031.164500,191455,2024-02-08 05:15:00,2024-02-08 07:45:00,2024-02-08 08:30:00,191468,2030.435000,0.549929,2024-02-08 09:15:00,191471,2031.220000,3,1.326536,london,2024,2096
2107,bullish,sell_side,2028.980000,191469,2024-02-08 08:45:00,2024-02-08 11:15:00,2024-02-08 11:45:00,191481,2028.096500,0.385892,2024-02-08 12:00:00,191482,2029.100000,1,2.289500,ny_overlap,2024,2096
2108,bearish,buy_side,2034.105000,191493,2024-02-08 14:45:00,2024-02-08 17:15:00,2024-02-08 18:15:00,191507,2035.350000,0.505899,2024-02-08 18:30:00,191508,2032.890000,1,2.460964,off_session,2024,2096
2109,bearish,buy_side,2034.984500,191555,2024-02-09 07:15:00,2024-02-09 09:45:00,2024-02-09 13:45:00,191581,2037.242000,1.070159,2024-02-09 14:00:00,191582,2027.131500,1,2.109500,ny_overlap,2024,2097
2110,bullish,sell_side,1986.118500,191837,2024-02-14 08:45:00,2024-02-14 11:15:00,2024-02-14 15:15:00,191863,1984.300000,0.685469,2024-02-14 15:30:00,191864,1987.405000,1,2.652929,ny_overlap,2024,2100
2111,bearish,buy_side,1993.473500,191846,2024-02-14 11:00:00,2024-02-14 13:30:00,2024-02-14 18:00:00,191874,1995.355000,0.611550,2024-02-14 18:15:00,191875,1993.180000,1,3.076607,off_session,2024,2100
2112,bearish,buy_side,2005.710000,191995,2024-02-16 02:15:00,2024-02-16 04:45:00,2024-02-16 07:45:00,192017,2006.565000,0.931844,2024-02-16 08:00:00,192018,2005.240000,1,0.917536,london,2024,2102
2113,bearish,buy_side,2008.190000,192036,2024-02-16 12:30:00,2024-02-16 15:00:00,2024-02-16 15:45:00,192049,2011.108500,0.738360,2024-02-16 16:00:00,192050,2007.966500,1,3.952679,ny_overlap,2024,2102
2114,bullish,sell_side,2018.335000,192098,2024-02-19 05:00:00,2024-02-19 07:30:00,2024-02-19 12:15:00,192127,2018.055000,0.257581,2024-02-19 12:30:00,192128,2018.465000,1,1.087036,ny_overlap,2024,2103
2115,bearish,buy_side,2019.310000,192167,2024-02-20 01:45:00,2024-02-20 04:15:00,2024-02-20 04:45:00,192179,2019.640000,0.264257,2024-02-20 05:30:00,192182,2019.185000,3,1.248786,asian,2024,2104
2116,bullish,sell_side,2025.610000,192361,2024-02-22 04:15:00,2024-02-22 06:45:00,2024-02-22 13:30:00,192398,2025.015000,0.386095,2024-02-22 13:45:00,192399,2027.475000,1,1.541071,ny_overlap,2024,2106
2117,bullish,sell_side,2018.200000,192463,2024-02-23 06:45:00,2024-02-23 09:15:00,2024-02-23 09:30:00,192474,2016.930000,0.729376,2024-02-23 10:15:00,192477,2018.670000,3,1.741214,london,2024,2107
2118,bearish,buy_side,2027.433500,192445,2024-02-23 02:15:00,2024-02-23 04:45:00,2024-02-23 12:45:00,192487,2028.505000,0.603358,2024-02-23 13:30:00,192490,2026.240000,3,1.775893,ny_overlap,2024,2107
2119,bullish,sell_side,2034.695000,192663,2024-02-27 10:45:00,2024-02-27 13:15:00,2024-02-27 14:15:00,192677,2033.660000,0.673499,2024-02-27 14:30:00,192678,2036.500000,1,1.536750,ny_overlap,2024,2109
2120,bearish,buy_side,2037.150000,192814,2024-02-29 02:30:00,2024-02-29 05:00:00,2024-02-29 07:15:00,192833,2037.585000,0.579724,2024-02-29 07:30:00,192834,2036.580000,1,0.750357,london,2024,2111
2121,bullish,sell_side,2043.321500,192875,2024-02-29 17:45:00,2024-02-29 20:15:00,2024-02-29 21:45:00,192891,2042.930000,0.376391,2024-02-29 22:00:00,192892,2044.140000,1,1.040143,off_session,2024,2111
2122,bullish,sell_side,2043.470000,192918,2024-03-01 05:30:00,2024-03-01 08:00:00,2024-03-01 08:30:00,192930,2042.105000,0.913196,2024-03-01 09:15:00,192933,2043.735000,3,1.494750,london,2024,2112
2123,bearish,buy_side,2159.920500,193299,2024-03-07 08:45:00,2024-03-07 11:15:00,2024-03-07 13:15:00,193317,2164.833500,2.000582,2024-03-07 14:00:00,193320,2159.595000,3,2.455786,ny_overlap,2024,2116
2124,bullish,sell_side,2153.306500,193310,2024-03-07 11:30:00,2024-03-07 14:00:00,2024-03-07 14:45:00,193323,2147.985000,1.334617,2024-03-07 15:00:00,193324,2154.150000,1,3.987286,ny_overlap,2024,2116
2125,bearish,buy_side,2171.160000,193396,2024-03-08 10:00:00,2024-03-08 12:30:00,2024-03-08 13:45:00,193411,2185.470000,3.635176,2024-03-08 14:15:00,193413,2167.645000,2,3.936536,ny_overlap,2024,2117
2126,bearish,buy_side,2185.470000,193411,2024-03-08 13:45:00,2024-03-08 16:15:00,2024-03-08 17:15:00,193425,2191.890000,1.067541,2024-03-08 18:00:00,193428,2185.060500,3,6.013821,off_session,2024,2117
2127,bearish,buy_side,2181.725000,193473,2024-03-11 05:15:00,2024-03-11 07:45:00,2024-03-11 08:00:00,193484,2182.790000,0.563961,2024-03-11 08:15:00,193485,2181.600000,1,1.888429,london,2024,2118
2128,bullish,sell_side,2176.920000,193476,2024-03-11 06:00:00,2024-03-11 08:30:00,2024-03-11 09:15:00,193489,2176.007000,0.405572,2024-03-11 09:30:00,193490,2177.965500,1,2.251143,london,2024,2118
2129,bullish,sell_side,2176.007000,193489,2024-03-11 09:15:00,2024-03-11 11:45:00,2024-03-11 13:15:00,193505,2174.873500,0.511507,2024-03-11 13:30:00,193506,2178.205000,1,2.216000,ny_overlap,2024,2118
2130,bearish,buy_side,2183.126500,193485,2024-03-11 08:15:00,2024-03-11 10:45:00,2024-03-11 13:45:00,193507,2184.205000,0.407503,2024-03-11 14:00:00,193508,2181.760000,1,2.646607,ny_overlap,2024,2118
2131,bearish,buy_side,2179.110000,193581,2024-03-12 09:15:00,2024-03-12 11:45:00,2024-03-12 12:45:00,193595,2182.071500,0.855078,2024-03-12 13:00:00,193596,2169.840000,1,3.463429,ny_overlap,2024,2119
2132,bullish,sell_side,2152.715000,193601,2024-03-12 14:15:00,2024-03-12 16:45:00,2024-03-12 19:15:00,193621,2150.660000,0.730964,2024-03-12 19:30:00,193622,2155.293500,1,2.811357,off_session,2024,2119
2133,bullish,sell_side,2167.480000,193756,2024-03-14 07:00:00,2024-03-14 09:30:00,2024-03-14 12:15:00,193777,2166.840000,0.384483,2024-03-14 12:45:00,193779,2169.355000,2,1.664571,ny_overlap,2024,2121
2134,bearish,buy_side,2170.150000,193846,2024-03-15 06:30:00,2024-03-15 09:00:00,2024-03-15 10:00:00,193860,2172.785000,1.225459,2024-03-15 10:45:00,193863,2168.818500,3,2.150214,london,2024,2122
2135,bullish,sell_side,2156.613500,193875,2024-03-15 13:45:00,2024-03-15 16:15:00,2024-03-15 17:45:00,193891,2155.835000,0.259621,2024-03-15 18:00:00,193892,2156.860000,1,2.998607,off_session,2024,2122
2136,bullish,sell_side,2155.280000,194099,2024-03-20 00:45:00,2024-03-20 03:15:00,2024-03-20 08:15:00,194129,2154.890000,0.261871,2024-03-20 08:30:00,194130,2156.438500,1,1.489286,london,2024,2125
2137,bearish,buy_side,2159.536500,194127,2024-03-20 07:45:00,2024-03-20 10:15:00,2024-03-20 14:15:00,194153,2164.930000,1.712106,2024-03-20 14:45:00,194155,2158.055000,2,3.150214,ny_overlap,2024,2125
2138,bearish,buy_side,2176.315000,194306,2024-03-22 06:30:00,2024-03-22 09:00:00,2024-03-22 14:00:00,194336,2180.195000,1.367745,2024-03-22 14:15:00,194337,2174.545000,1,2.836786,ny_overlap,2024,2127
2139,bearish,buy_side,2178.395500,194383,2024-03-25 02:45:00,2024-03-25 05:15:00,2024-03-25 13:45:00,194427,2181.373500,1.067493,2024-03-25 14:00:00,194428,2177.240500,1,2.789714,ny_overlap,2024,2128
2140,bearish,buy_side,2181.795000,194570,2024-03-27 03:30:00,2024-03-27 06:00:00,2024-03-27 08:30:00,194590,2182.740000,0.477187,2024-03-27 08:45:00,194591,2177.290000,1,1.980357,london,2024,2130
2141,bearish,buy_side,2266.855000,194871,2024-04-02 09:45:00,2024-04-02 12:15:00,2024-04-02 14:15:00,194889,2274.293500,1.604088,2024-04-02 14:45:00,194891,2265.885000,2,4.637214,ny_overlap,2024,2133
2142,bullish,sell_side,2253.428500,194883,2024-04-02 12:45:00,2024-04-02 15:15:00,2024-04-02 15:45:00,194895,2250.958500,0.385527,2024-04-02 16:00:00,194896,2258.716500,1,6.406821,ny_overlap,2024,2133
2143,bearish,buy_side,2277.026500,194890,2024-04-02 14:30:00,2024-04-02 17:00:00,2024-04-02 20:00:00,194912,2279.480000,0.692974,2024-04-02 20:15:00,194913,2276.410000,1,3.540536,off_session,2024,2133
