zone_id,direction,zone_high,zone_low,zone_creation_time,frozen_atr,displacement_atr,bos_swing_level,fvg_present,session,year,ob_candle_time,ob_candle_open,ob_candle_high,ob_candle_low,ob_candle_close,ob_candle_index,impulse_start_time,impulse_end_time,impulse_start_index,impulse_end_index,impulse_extreme,segment_id,touched,touch_time,bars_to_touch,success,bars_to_success,baseline_count,baseline_successes,baseline_success_rate,under_matched
11,bearish,1097.030500,1096.000500,2016-01-12 10:15:00,1.362964,2.220161,1094.095000,True,london,2016,2016-01-12 08:30:00,1096.311500,1097.030500,1096.000500,1096.974000,590,2016-01-12 08:45:00,2016-01-12 10:15:00,591,596,1094.004500,6,True,2016-01-15 13:45:00,291,True,1,2,2,1.000000,True
12,bearish,1085.813500,1084.966500,2016-01-13 07:30:00,0.960714,4.298364,1083.075000,True,london,2016,2016-01-13 06:45:00,1085.249500,1085.813500,1084.966500,1085.349000,675,2016-01-13 07:00:00,2016-01-13 07:30:00,676,677,1081.684000,7,True,2016-01-13 14:00:00,27,False,,5,5,1.000000,False
13,bullish,1083.000000,1080.780000,2016-01-13 14:30:00,1.535429,3.510095,1085.813500,True,ny_overlap,2016,2016-01-13 13:30:00,1081.063000,1083.000000,1080.780000,1081.028500,702,2016-01-13 13:45:00,2016-01-13 14:30:00,703,705,1086.169500,7,True,2016-01-14 15:30:00,97,False,,5,5,1.000000,False
14,bearish,1092.831000,1091.836500,2016-01-14 12:45:00,1.407821,4.234202,1088.125000,True,ny_overlap,2016,2016-01-14 11:15:00,1091.917000,1092.831000,1091.836500,1092.565000,785,2016-01-14 11:30:00,2016-01-14 12:45:00,786,790,1086.870000,8,True,2016-01-15 13:30:00,96,True,7,5,4,0.800000,False
15,bullish,1081.518500,1080.474000,2016-01-15 13:15:00,1.460893,5.816306,1085.335500,True,ny_overlap,2016,2016-01-15 11:15:00,1081.518000,1081.518500,1080.474000,1080.878000,877,2016-01-15 11:30:00,2016-01-15 13:15:00,878,884,1088.971000,9,False,,,,,0,0,,True
16,bearish,1089.720500,1089.449500,2016-01-18 18:00:00,0.553500,2.051491,1088.741500,False,off_session,2016,2016-01-18 17:00:00,1089.480000,1089.720500,1089.449500,1089.659500,992,2016-01-18 17:15:00,2016-01-18 18:00:00,993,995,1088.585000,10,True,2016-01-18 23:00:00,2,True,3,3,0,0.000000,True
17,bullish,1089.839500,1088.518500,2016-01-19 08:15:00,1.296464,4.251178,1090.794000,False,london,2016,2016-01-19 07:30:00,1089.429000,1089.839500,1088.518500,1088.569500,1031,2016-01-19 07:45:00,2016-01-19 08:15:00,1032,1033,1094.030000,11,True,2016-01-19 09:30:00,6,False,,0,0,,True
18,bearish,1093.955000,1092.444500,2016-01-19 10:15:00,1.843000,3.556701,1087.730000,True,london,2016,2016-01-19 08:15:00,1092.985000,1093.955000,1092.444500,1093.828500,1034,2016-01-19 08:30:00,2016-01-19 10:15:00,1035,1041,1087.400000,11,True,2016-01-20 03:00:00,64,False,,1,0,0.000000,True
19,bullish,1087.609000,1086.225500,2016-01-19 17:45:00,1.779964,2.076165,1088.714500,False,off_session,2016,2016-01-19 17:00:00,1087.146000,1087.609000,1086.225500,1086.260500,1069,2016-01-19 17:15:00,2016-01-19 17:45:00,1070,1071,1089.921000,11,True,2016-01-19 20:00:00,10,False,,5,5,1.000000,False
20,bullish,1092.999000,1092.082000,2016-01-20 07:15:00,0.895357,2.036617,1093.899000,False,london,2016,2016-01-20 06:45:00,1092.468000,1092.999000,1092.082000,1092.116000,1120,2016-01-20 07:00:00,2016-01-20 07:15:00,1121,1121,1093.905500,12,True,2016-01-21 15:30:00,126,True,1,0,0,,True
21,bullish,1095.224500,1094.579500,2016-01-20 12:30:00,1.414250,2.796889,1097.099500,True,ny_overlap,2016,2016-01-20 11:30:00,1094.830000,1095.224500,1094.579500,1094.688000,1139,2016-01-20 11:45:00,2016-01-20 12:30:00,1140,1142,1098.535000,12,True,2016-01-21 13:30:00,97,True,1,0,0,,True
22,bearish,1099.255000,1097.752000,2016-01-21 13:45:00,1.994929,2.831430,1096.399500,False,ny_overlap,2016,2016-01-21 13:15:00,1098.910500,1099.255000,1097.752000,1099.158500,1238,2016-01-21 13:30:00,2016-01-21 13:45:00,1239,1239,1093.606500,13,True,2016-01-21 13:45:00,1,True,6,5,5,1.000000,False
23,bullish,1095.190500,1093.140000,2016-01-21 19:30:00,1.945714,4.884581,1102.485000,True,off_session,2016,2016-01-21 18:00:00,1095.106000,1095.190500,1093.140000,1094.680000,1257,2016-01-21 18:15:00,2016-01-21 19:30:00,1258,1262,1102.644000,13,True,2016-01-22 09:00:00,51,True,3,0,0,,True
24,bearish,1098.575500,1097.024000,2016-01-22 13:45:00,1.356107,2.861868,1095.163000,False,ny_overlap,2016,2016-01-22 12:45:00,1097.204000,1098.575500,1097.024000,1097.785000,1328,2016-01-22 13:00:00,2016-01-22 13:45:00,1329,1331,1094.694500,14,True,2016-01-22 14:15:00,3,False,,5,5,1.000000,False
25,bullish,1096.795000,1095.716000,2016-01-22 15:30:00,1.827036,2.511992,1099.735000,False,ny_overlap,2016,2016-01-22 14:45:00,1096.616500,1096.795000,1095.716000,1096.228500,1336,2016-01-22 15:00:00,2016-01-22 15:30:00,1337,1338,1100.305500,14,True,2016-01-22 18:15:00,12,False,,0,0,,True
26,bullish,1104.674500,1103.990000,2016-01-25 11:45:00,1.096036,2.400013,1105.599500,False,london,2016,2016-01-25 11:15:00,1104.399500,1104.674500,1103.990000,1104.040000,1414,2016-01-25 11:30:00,2016-01-25 11:45:00,1415,1415,1106.620500,15,True,2016-01-25 12:30:00,4,True,3,0,0,,True
27,bullish,1107.037000,1105.391500,2016-01-25 17:00:00,1.581821,2.097266,1108.168500,False,off_session,2016,2016-01-25 16:00:00,1106.400500,1107.037000,1105.391500,1105.420000,1433,2016-01-25 16:15:00,2016-01-25 17:00:00,1434,1436,1108.709000,15,True,2016-01-25 17:00:00,1,True,15,5,5,1.000000,False
28,bullish,1105.671000,1105.104500,2016-01-25 21:00:00,0.906393,4.132314,1108.709000,True,off_session,2016,2016-01-25 19:30:00,1105.671000,1105.671000,1105.104500,1105.214500,1447,2016-01-25 19:45:00,2016-01-25 21:00:00,1448,1452,1108.850000,15,False,,,,,0,0,,True
29,bullish,1112.984500,1111.630000,2016-01-26 06:30:00,0.907000,2.562293,1113.849500,True,asian,2016,2016-01-26 05:30:00,1112.684000,1112.984500,1111.630000,1112.096000,1483,2016-01-26 05:45:00,2016-01-26 06:30:00,1484,1486,1113.954000,16,True,2016-01-26 06:30:00,1,True,1,0,0,,True
30,bullish,1112.206500,1109.803500,2016-01-26 16:00:00,2.015786,4.527763,1117.763500,True,ny_overlap,2016,2016-01-26 14:15:00,1111.846000,1112.206500,1109.803500,1111.506000,1518,2016-01-26 14:30:00,2016-01-26 16:00:00,1519,1524,1118.930500,16,True,2016-01-28 14:00:00,177,True,2,5,5,1.000000,False
31,bullish,1117.970000,1116.575000,2016-01-27 13:15:00,1.271393,2.784741,1119.335000,True,ny_overlap,2016,2016-01-27 12:00:00,1117.964500,1117.970000,1116.575000,1116.929000,1601,2016-01-27 12:15:00,2016-01-27 13:15:00,1602,1605,1120.115500,17,True,2016-01-27 13:45:00,3,False,,5,0,0.000000,False
32,bearish,1118.081500,1116.396500,2016-01-27 15:15:00,1.511893,2.010724,1116.328500,False,ny_overlap,2016,2016-01-27 14:30:00,1117.339000,1118.081500,1116.396500,1117.558500,1611,2016-01-27 14:45:00,2016-01-27 15:15:00,1612,1613,1115.041500,17,True,2016-01-27 15:15:00,1,False,,5,5,1.000000,False
33,bullish,1116.119500,1115.267000,2016-01-27 19:15:00,1.730571,5.141654,1120.904000,False,off_session,2016,2016-01-27 18:30:00,1115.585500,1116.119500,1115.267000,1115.419000,1627,2016-01-27 18:45:00,2016-01-27 19:15:00,1628,1629,1124.165000,17,True,2016-01-28 14:00:00,72,False,,5,5,1.000000,False
34,bearish,1122.665500,1121.799000,2016-01-28 05:15:00,0.882143,4.216437,1119.029000,True,asian,2016,2016-01-28 04:15:00,1121.809000,1122.665500,1121.799000,1122.485500,1662,2016-01-28 04:30:00,2016-01-28 05:15:00,1663,1665,1118.946000,18,True,2016-01-28 11:45:00,27,True,1,5,5,1.000000,False
35,bearish,1122.260000,1119.105500,2016-01-28 14:15:00,2.179143,5.084109,1117.385000,False,ny_overlap,2016,2016-01-28 13:30:00,1119.105500,1122.260000,1119.105500,1122.225000,1699,2016-01-28 13:45:00,2016-01-28 14:15:00,1700,1701,1111.181000,18,True,2016-02-01 00:00:00,128,False,,5,5,1.000000,False
36,bearish,1115.275000,1114.155500,2016-01-29 15:00:00,1.811000,2.390392,1111.646000,False,ny_overlap,2016,2016-01-29 14:30:00,1114.480500,1115.275000,1114.155500,1114.700000,1795,2016-01-29 14:45:00,2016-01-29 15:00:00,1796,1796,1110.946000,19,True,2016-01-29 15:00:00,1,False,,5,0,0.000000,False
37,bullish,1114.856500,1110.946000,2016-01-29 15:45:00,2.193286,3.380772,1118.306000,False,ny_overlap,2016,2016-01-29 14:45:00,1114.700000,1114.856500,1110.946000,1112.222000,1796,2016-01-29 15:00:00,2016-01-29 15:45:00,1797,1799,1118.361000,19,False,,,,,0,0,,True
38,bearish,1124.135500,1122.908500,2016-02-01 13:45:00,1.111536,3.950840,1120.500000,True,ny_overlap,2016,2016-02-01 12:45:00,1123.815000,1124.135500,1122.908500,1123.820000,1880,2016-02-01 13:00:00,2016-02-01 13:45:00,1881,1883,1119.744000,20,True,2016-02-01 13:45:00,1,False,,0,0,,True
39,bullish,1122.970000,1121.855000,2016-02-01 14:30:00,1.399214,3.159273,1124.285500,False,ny_overlap,2016,2016-02-01 14:00:00,1122.869500,1122.970000,1121.855000,1122.366000,1885,2016-02-01 14:15:00,2016-02-01 14:30:00,1886,1886,1126.275500,20,True,2016-02-02 17:15:00,104,True,2,5,5,1.000000,False
40,bullish,1128.726500,1127.875000,2016-02-01 21:00:00,0.942643,2.089869,1128.877500,True,off_session,2016,2016-02-01 20:15:00,1128.531500,1128.726500,1127.875000,1128.309500,1910,2016-02-01 20:30:00,2016-02-01 21:00:00,1911,1912,1129.845000,20,True,2016-02-01 21:00:00,1,False,,0,0,,True
41,bullish,1125.321500,1124.483500,2016-02-02 14:00:00,1.103107,2.743161,1127.075000,False,ny_overlap,2016,2016-02-02 13:00:00,1124.973000,1125.321500,1124.483500,1124.828500,1973,2016-02-02 13:15:00,2016-02-02 14:00:00,1974,1976,1127.509500,21,True,2016-02-02 16:00:00,9,True,9,5,2,0.400000,False
42,bullish,1127.769000,1126.773000,2016-02-03 06:15:00,0.863857,3.035224,1129.165000,True,asian,2016,2016-02-03 05:30:00,1127.743500,1127.769000,1126.773000,1127.180000,2035,2016-02-03 05:45:00,2016-02-03 06:15:00,2036,2037,1129.395000,22,True,2016-02-03 07:00:00,4,True,12,0,0,,True
43,bearish,1127.725000,1126.969500,2016-02-03 08:00:00,1.079000,3.011121,1126.720000,True,london,2016,2016-02-03 07:15:00,1127.354500,1127.725000,1126.969500,1127.375000,2042,2016-02-03 07:30:00,2016-02-03 08:00:00,2043,2044,1124.476000,22,True,2016-02-03 08:30:00,3,False,,0,0,,True
44,bullish,1127.015000,1126.426500,2016-02-03 10:15:00,1.256214,2.451811,1129.395000,True,london,2016,2016-02-03 09:15:00,1126.701500,1127.015000,1126.426500,1126.477000,2050,2016-02-03 09:30:00,2016-02-03 10:15:00,2051,2053,1129.506500,22,True,2016-02-03 13:30:00,14,True,4,0,0,,True
45,bullish,1157.189500,1155.519500,2016-02-05 10:00:00,1.295357,2.248029,1157.123000,False,london,2016,2016-02-05 09:15:00,1157.093000,1157.189500,1155.519500,1155.790500,2234,2016-02-05 09:30:00,2016-02-05 10:00:00,2235,2236,1158.431500,24,True,2016-02-05 13:30:00,15,False,,0,0,,True
46,bearish,1159.535500,1158.280500,2016-02-05 13:45:00,1.956821,3.325546,1153.209500,False,ny_overlap,2016,2016-02-05 13:00:00,1158.760000,1159.535500,1158.280500,1159.431500,2249,2016-02-05 13:15:00,2016-02-05 13:45:00,2250,2251,1153.028000,24,True,2016-02-05 17:15:00,15,False,,5,0,0.000000,False
47,bullish,1158.329000,1157.239000,2016-02-05 20:15:00,1.833286,4.740396,1163.310000,True,off_session,2016,2016-02-05 18:45:00,1157.711000,1158.329000,1157.239000,1157.680500,2272,2016-02-05 19:00:00,2016-02-05 20:15:00,2273,2277,1165.929500,24,True,2016-12-05 15:00:00,19673,True,2,5,0,0.000000,False
48,bullish,1165.389000,1164.634000,2016-02-08 09:15:00,1.195214,5.490229,1168.775000,True,london,2016,2016-02-08 07:30:00,1165.263500,1165.389000,1164.634000,1165.114500,2319,2016-02-08 07:45:00,2016-02-08 09:15:00,2320,2325,1171.196000,25,True,2016-12-01 01:15:00,19385,True,1,5,5,1.000000,False
49,bullish,1194.234500,1192.225000,2016-02-08 19:00:00,2.559929,3.379196,1199.177000,True,off_session,2016,2016-02-08 17:00:00,1194.156500,1194.234500,1192.225000,1192.540500,2357,2016-02-08 17:15:00,2016-02-08 19:00:00,2358,2364,1200.875500,25,True,2016-02-08 20:15:00,6,False,,0,0,,True
50,bullish,1189.723500,1187.725000,2016-02-09 12:45:00,1.807929,4.574849,1194.986000,True,ny_overlap,2016,2016-02-09 11:15:00,1189.188500,1189.723500,1187.725000,1187.828500,2426,2016-02-09 11:30:00,2016-02-09 12:45:00,2427,2431,1195.996000,26,True,2016-02-09 14:45:00,9,True,2,5,5,1.000000,False
51,bearish,1195.725500,1192.860500,2016-02-09 20:15:00,2.307750,3.549778,1187.900000,True,off_session,2016,2016-02-09 19:15:00,1193.589500,1195.725500,1192.860500,1194.570500,2458,2016-02-09 19:30:00,2016-02-09 20:15:00,2459,2461,1187.533500,26,True,2016-02-10 01:30:00,18,False,,3,3,1.000000,True
52,bearish,1191.602000,1190.796500,2016-02-10 07:15:00,0.975071,2.308036,1189.915000,True,london,2016,2016-02-10 06:00:00,1191.360000,1191.602000,1190.796500,1191.602000,2497,2016-02-10 06:15:00,2016-02-10 07:15:00,2498,2501,1189.351500,27,True,2016-02-10 13:30:00,26,True,1,0,0,,True
53,bullish,1193.935000,1191.187000,2016-02-10 20:45:00,1.792071,2.523895,1195.019000,False,off_session,2016,2016-02-10 20:00:00,1193.781000,1193.935000,1191.187000,1192.436500,2553,2016-02-10 20:15:00,2016-02-10 20:45:00,2554,2555,1195.710000,27,True,2016-02-16 03:30:00,285,True,8,5,5,1.000000,False
54,bearish,1241.095000,1238.093000,2016-02-12 13:45:00,2.884107,2.861718,1235.664500,False,ny_overlap,2016,2016-02-12 13:00:00,1238.373000,1241.095000,1238.093000,1240.289000,2709,2016-02-12 13:15:00,2016-02-12 13:45:00,2710,2711,1232.841500,29,True,2016-02-12 14:00:00,2,True,1,5,0,0.000000,False
55,bearish,1211.061000,1209.504500,2016-02-15 15:15:00,1.825536,3.293006,1207.646500,False,ny_overlap,2016,2016-02-15 14:30:00,1209.566000,1211.061000,1209.504500,1210.000500,2807,2016-02-15 14:45:00,2016-02-15 15:15:00,2808,2809,1205.049500,30,True,2016-02-15 17:45:00,11,False,,5,0,0.000000,False
56,bearish,1209.679500,1208.415000,2016-02-16 18:45:00,2.609250,2.518540,1205.189500,True,off_session,2016,2016-02-16 18:00:00,1208.719000,1209.679500,1208.415000,1209.459000,2898,2016-02-16 18:15:00,2016-02-16 18:45:00,2899,2900,1203.108000,31,True,2016-02-17 03:45:00,33,True,7,5,0,0.000000,False
57,bearish,1207.494500,1206.640000,2016-02-18 10:15:00,1.345286,2.097324,1205.244500,False,london,2016,2016-02-18 08:30:00,1206.745500,1207.494500,1206.640000,1207.195000,3044,2016-02-18 08:45:00,2016-02-18 10:15:00,3045,3050,1204.673000,33,True,2016-02-18 12:15:00,9,False,,5,5,1.000000,False
58,bullish,1206.844000,1205.605000,2016-02-18 15:00:00,2.052857,2.460230,1210.453500,True,ny_overlap,2016,2016-02-18 14:15:00,1206.764500,1206.844000,1205.605000,1205.867000,3067,2016-02-18 14:30:00,2016-02-18 15:00:00,3068,3069,1210.655500,33,True,2016-02-22 08:00:00,157,True,2,5,3,0.600000,False
59,bearish,1227.325000,1226.235500,2016-02-19 07:15:00,0.933679,2.543166,1225.073500,False,london,2016,2016-02-19 06:30:00,1226.774500,1227.325000,1226.235500,1227.025000,3128,2016-02-19 06:45:00,2016-02-19 07:15:00,3129,3130,1224.950500,34,True,2016-02-19 08:15:00,5,True,1,0,0,,True
60,bearish,1217.240000,1216.279500,2016-02-22 07:45:00,1.703964,3.527656,1214.780500,False,london,2016,2016-02-22 06:45:00,1216.549500,1217.240000,1216.279500,1217.191000,3221,2016-02-22 07:00:00,2016-02-22 07:45:00,3222,3224,1211.229000,35,True,2016-02-23 01:45:00,69,False,,1,0,0.000000,True
61,bearish,1222.109000,1218.414500,2016-02-23 12:15:00,1.769036,3.972503,1215.681500,True,ny_overlap,2016,2016-02-23 10:30:00,1219.127000,1222.109000,1218.414500,1220.616500,3328,2016-02-23 10:45:00,2016-02-23 12:15:00,3329,3334,1215.081500,36,True,2016-02-23 12:30:00,2,False,,5,0,0.000000,False
62,bullish,1217.089500,1215.081500,2016-02-23 13:30:00,2.302179,4.620841,1222.109000,True,ny_overlap,2016,2016-02-23 12:00:00,1217.049000,1217.089500,1215.081500,1216.064000,3334,2016-02-23 12:15:00,2016-02-23 13:30:00,3335,3339,1225.719500,36,True,2016-02-23 13:45:00,2,True,1,5,4,0.800000,False
63,bullish,1226.479000,1224.930500,2016-02-23 21:45:00,1.550429,2.235188,1227.324500,False,off_session,2016,2016-02-23 21:15:00,1225.700000,1226.479000,1224.930500,1225.585000,3371,2016-02-23 21:30:00,2016-02-23 21:45:00,3372,3372,1228.396000,36,True,2016-02-23 21:45:00,1,False,,5,5,1.000000,False
64,bearish,1226.983500,1225.944500,2016-02-24 07:15:00,1.497786,2.669608,1224.559500,False,london,2016,2016-02-24 06:30:00,1226.755000,1226.983500,1225.944500,1226.840000,3404,2016-02-24 06:45:00,2016-02-24 07:15:00,3405,3406,1222.985000,37,True,2016-02-24 08:00:00,4,False,,5,5,1.000000,False
65,bullish,1226.806500,1224.511000,2016-02-24 10:00:00,2.253214,2.601839,1230.114500,False,london,2016,2016-02-24 08:45:00,1226.726500,1226.806500,1224.511000,1225.623500,3413,2016-02-24 09:00:00,2016-02-24 10:00:00,3414,3417,1230.373500,37,True,2016-02-24 23:00:00,49,True,8,5,0,0.000000,False
66,bearish,1241.595000,1238.109000,2016-02-24 19:45:00,3.586786,3.981280,1232.846000,True,off_session,2016,2016-02-24 18:30:00,1238.614500,1241.595000,1238.109000,1239.731000,3452,2016-02-24 18:45:00,2016-02-24 19:45:00,3453,3456,1227.315000,37,True,2016-02-25 06:30:00,40,True,19,5,0,0.000000,False
67,bullish,1233.291500,1232.004500,2016-02-25 06:30:00,1.562107,3.542651,1236.904500,True,asian,2016,2016-02-25 04:30:00,1233.141500,1233.291500,1232.004500,1232.719000,3488,2016-02-25 04:45:00,2016-02-25 06:30:00,3489,3495,1237.538500,38,True,2016-02-25 11:30:00,21,True,5,4,4,1.000000,True
68,bearish,1239.132000,1238.444500,2016-02-26 08:15:00,1.475464,3.844214,1235.540500,True,london,2016,2016-02-26 06:45:00,1238.821500,1239.132000,1238.444500,1238.885000,3589,2016-02-26 07:00:00,2016-02-26 08:15:00,3590,3594,1233.460000,39,True,2016-02-29 19:45:00,139,False,,5,5,1.000000,False
69,bearish,1237.818500,1236.038000,2016-02-26 13:45:00,2.423000,4.367313,1228.551000,True,ny_overlap,2016,2016-02-26 12:30:00,1236.823500,1237.818500,1236.038000,1237.735000,3612,2016-02-26 12:45:00,2016-02-26 13:45:00,3613,3616,1227.236500,39,True,2016-02-29 19:00:00,114,False,,5,3,0.600000,False
70,bullish,1225.125000,1223.975000,2016-02-29 05:15:00,1.452179,2.816458,1226.790000,True,asian,2016,2016-02-29 04:30:00,1224.620000,1225.125000,1223.975000,1224.155500,3672,2016-02-29 04:45:00,2016-02-29 05:15:00,3673,3674,1228.065000,40,True,2016-03-02 02:45:00,175,True,1,0,0,,True
71,bullish,1230.429500,1228.415000,2016-02-29 15:15:00,2.648286,2.867704,1235.495000,True,ny_overlap,2016,2016-02-29 14:15:00,1229.640000,1230.429500,1228.415000,1229.451000,3711,2016-02-29 14:30:00,2016-02-29 15:15:00,3712,3714,1236.009500,40,True,2016-02-29 18:15:00,13,True,1,4,4,1.000000,True
72,bullish,1234.830000,1233.125000,2016-02-29 19:30:00,2.002500,2.584270,1236.009500,True,off_session,2016,2016-02-29 18:30:00,1233.995000,1234.830000,1233.125000,1233.565000,3728,2016-02-29 18:45:00,2016-02-29 19:30:00,3729,3731,1238.300000,40,True,2016-03-01 15:00:00,75,False,,5,5,1.000000,False
73,bearish,1245.538500,1242.870000,2016-03-01 14:45:00,2.597643,3.561691,1237.246000,True,ny_overlap,2016,2016-03-01 13:45:00,1243.189000,1245.538500,1242.870000,1244.774000,3801,2016-03-01 14:00:00,2016-03-01 14:45:00,3802,3804,1236.286500,41,True,2016-03-02 18:30:00,108,True,5,0,0,,True
74,bullish,1243.711000,1242.825000,2016-03-03 12:45:00,1.253571,2.060912,1244.399500,False,ny_overlap,2016,2016-03-03 12:15:00,1243.541000,1243.711000,1242.825000,1243.209000,3979,2016-03-03 12:30:00,2016-03-03 12:45:00,3980,3980,1245.408500,43,True,2016-03-03 12:45:00,1,True,7,5,5,1.000000,False
75,bullish,1257.030000,1256.099000,2016-03-03 20:00:00,1.897179,2.533235,1260.170500,True,off_session,2016,2016-03-03 18:45:00,1256.969000,1257.030000,1256.099000,1256.535000,4005,2016-03-03 19:00:00,2016-03-03 20:00:00,4006,4009,1260.905000,43,True,2016-03-04 01:00:00,17,True,3,5,5,1.000000,False
76,bullish,1261.638500,1259.846000,2016-03-04 08:30:00,1.504929,4.352034,1262.893500,False,london,2016,2016-03-04 08:00:00,1261.610500,1261.638500,1259.846000,1260.916500,4054,2016-03-04 08:15:00,2016-03-04 08:30:00,4055,4055,1266.395500,44,True,2016-03-04 13:15:00,20,True,2,2,1,0.500000,True
77,bearish,1267.138500,1264.886000,2016-03-04 13:30:00,2.245964,3.754289,1259.846000,True,ny_overlap,2016,2016-03-04 12:45:00,1265.305000,1267.138500,1264.886000,1265.733500,4073,2016-03-04 13:00:00,2016-03-04 13:30:00,4074,4075,1258.706500,44,True,2016-03-04 13:45:00,2,False,,5,0,0.000000,False
78,bullish,1269.475000,1262.465000,2016-03-04 14:45:00,4.488250,3.010862,1274.892000,False,ny_overlap,2016,2016-03-04 14:00:00,1265.665000,1269.475000,1262.465000,1264.809500,4078,2016-03-04 14:15:00,2016-03-04 14:45:00,4079,4080,1275.978500,44,True,2016-03-04 15:45:00,5,True,3,5,0,0.000000,False
79,bearish,1267.915000,1266.480000,2016-03-07 17:45:00,2.902250,2.487208,1264.905000,False,off_session,2016,2016-03-07 17:00:00,1266.671500,1267.915000,1266.480000,1267.701000,4182,2016-03-07 17:15:00,2016-03-07 17:45:00,4183,4184,1260.696500,45,True,2016-03-07 19:00:00,6,False,,5,2,0.400000,False
80,bullish,1270.255000,1268.920000,2016-03-08 08:00:00,1.634357,3.599886,1273.096000,True,london,2016,2016-03-08 06:45:00,1269.745000,1270.255000,1268.920000,1269.710500,4233,2016-03-08 07:00:00,2016-03-08 08:00:00,4234,4237,1274.803500,46,True,2016-03-08 14:30:00,27,False,,1,1,1.000000,True
81,bearish,1274.189000,1271.694000,2016-03-08 15:00:00,3.152714,2.910984,1265.494000,True,ny_overlap,2016,2016-03-08 14:15:00,1271.694000,1274.189000,1271.694000,1273.875000,4263,2016-03-08 14:30:00,2016-03-08 15:00:00,4264,4265,1265.011500,46,True,2016-03-10 17:30:00,195,True,9,5,5,1.000000,False
82,bearish,1266.459000,1264.759000,2016-03-08 18:30:00,2.635679,2.050326,1262.675500,True,off_session,2016,2016-03-08 17:30:00,1265.123500,1266.459000,1264.759000,1265.609000,4276,2016-03-08 17:45:00,2016-03-08 18:30:00,4277,4279,1261.055000,46,True,2016-03-08 18:45:00,2,True,1,5,5,1.000000,False
83,bearish,1260.481000,1258.392000,2016-03-09 11:30:00,1.459536,4.861820,1253.589500,True,london,2016,2016-03-09 10:15:00,1258.481500,1260.481000,1258.392000,1258.753000,4339,2016-03-09 10:30:00,2016-03-09 11:30:00,4340,4343,1253.385000,47,True,2016-03-09 18:00:00,27,True,1,5,5,1.000000,False
84,bearish,1251.460000,1250.456000,2016-03-10 05:45:00,1.030643,2.451383,1249.108500,False,asian,2016,2016-03-10 05:15:00,1250.671000,1251.460000,1250.456000,1251.134000,4411,2016-03-10 05:30:00,2016-03-10 05:45:00,4412,4412,1248.933500,48,True,2016-03-10 08:45:00,13,True,3,2,2,1.000000,True
85,bearish,1249.014500,1246.349500,2016-03-10 13:00:00,2.267679,4.193496,1245.064000,False,ny_overlap,2016,2016-03-10 12:30:00,1248.143000,1249.014500,1246.349500,1248.774000,4440,2016-03-10 12:45:00,2016-03-10 13:00:00,4441,4441,1239.505000,48,True,2016-03-10 13:00:00,1,False,,5,3,0.600000,False
86,bearish,1275.810000,1272.673500,2016-03-11 07:00:00,1.996464,3.973525,1269.726000,True,london,2016,2016-03-11 05:30:00,1272.673500,1275.810000,1272.673500,1275.580500,4504,2016-03-11 05:45:00,2016-03-11 07:00:00,4505,4509,1267.877000,49,True,2016-04-29 01:15:00,3110,False,,5,5,1.000000,False
87,bearish,1268.431000,1265.353000,2016-03-11 15:30:00,4.156571,3.295986,1262.251000,False,ny_overlap,2016,2016-03-11 14:30:00,1267.334500,1268.431000,1265.353000,1267.930000,4540,2016-03-11 14:45:00,2016-03-11 15:30:00,4541,4543,1254.731000,49,True,2016-03-17 08:00:00,343,False,,5,3,0.600000,False
88,bearish,1259.610000,1259.034500,2016-03-11 20:30:00,1.461000,5.564682,1254.731000,True,off_session,2016,2016-03-11 19:30:00,1259.315000,1259.610000,1259.034500,1259.344000,4560,2016-03-11 19:45:00,2016-03-11 20:30:00,4561,4563,1251.480000,49,True,2016-03-14 09:45:00,54,True,2,0,0,,True
89,bullish,1254.810000,1253.453500,2016-03-14 06:15:00,1.382857,2.640186,1256.865000,True,asian,2016,2016-03-14 05:15:00,1254.810000,1254.810000,1253.453500,1253.565000,4599,2016-03-14 05:30:00,2016-03-14 06:15:00,4600,4602,1257.104500,50,True,2016-03-14 06:45:00,3,True,8,1,1,1.000000,True
90,bearish,1259.284000,1257.075000,2016-03-14 13:45:00,2.133536,3.967358,1252.261000,False,ny_overlap,2016,2016-03-14 13:15:00,1257.204000,1259.284000,1257.075000,1258.294500,4631,2016-03-14 13:30:00,2016-03-14 13:45:00,4632,4632,1250.819500,50,True,2016-03-16 18:30:00,204,False,,5,0,0.000000,False
91,bullish,1234.710000,1230.842000,2016-03-15 12:45:00,2.141036,3.441092,1236.214500,False,ny_overlap,2016,2016-03-15 12:00:00,1234.610500,1234.710000,1230.842000,1231.046500,4718,2016-03-15 12:15:00,2016-03-15 12:45:00,4719,4720,1238.209500,51,True,2016-03-15 12:45:00,1,False,,5,5,1.000000,False
92,bearish,1235.576000,1234.339500,2016-03-16 08:00:00,1.029750,4.258315,1231.695500,True,london,2016,2016-03-16 07:00:00,1234.606500,1235.576000,1234.339500,1234.915000,4790,2016-03-16 07:15:00,2016-03-16 08:00:00,4791,4793,1231.191000,52,True,2016-03-16 18:00:00,41,False,,5,5,1.000000,False
