breaker_id,source_ob_id,source_ob_direction,flipped_direction,zone_high,zone_low,ob_creation_time,break_candle_time,break_candle_index,break_close_price,frozen_atr,displacement_atr,separation_confirm_time,separation_confirm_index,retest_time,retest_index,expired,valid_retest,bars_ob_creation_to_break,bars_break_to_separation,bars_break_to_retest,session,year,segment_id
996,2606,bullish,bearish,1792.993000,1792.075000,2021-10-22 11:30:00,2021-10-22 15:45:00,137266,1787.882000,1.463857,2.097199,2021-10-22 16:00:00,137267,2021-10-22 16:30:00,137269,False,True,17,1,3,ny_overlap,2021,1503
997,2611,bullish,bearish,1790.781500,1789.315000,2021-10-27 12:15:00,2021-10-27 14:15:00,137536,1788.150000,2.249393,2.886557,2021-10-27 14:30:00,137537,2021-10-27 14:45:00,137538,False,True,8,1,2,ny_overlap,2021,1506
998,2612,bullish,bearish,1802.227000,1800.645000,2021-10-28 06:45:00,2021-10-28 09:15:00,137608,1799.428000,1.353000,2.620103,2021-10-28 09:30:00,137609,2021-10-28 11:30:00,137617,False,True,10,1,9,london,2021,1507
999,2613,bullish,bearish,1803.595000,1801.283000,2021-10-28 12:30:00,2021-10-28 13:00:00,137623,1799.155000,2.127607,2.585064,2021-10-28 14:45:00,137630,2021-10-28 15:15:00,137632,False,True,2,7,9,ny_overlap,2021,1507
1000,2615,bullish,bearish,1793.567000,1790.955000,2021-10-29 10:00:00,2021-10-29 12:15:00,137712,1786.710000,2.475571,3.325293,2021-10-29 12:30:00,137713,2021-10-29 12:45:00,137714,False,True,9,1,2,ny_overlap,2021,1508
1001,2617,bullish,bearish,1785.250000,1784.022000,2021-11-01 06:15:00,2021-11-01 06:30:00,137781,1783.065000,1.195321,3.187427,2021-11-01 08:15:00,137788,2021-11-01 09:00:00,137791,False,True,1,7,10,asian,2021,1509
1002,2619,bearish,bullish,1792.585000,1790.450000,2021-11-02 12:00:00,2021-11-02 12:15:00,137896,1794.440000,1.802821,2.367955,,,,,True,False,1,,,ny_overlap,2021,1510
1003,2620,bearish,bullish,1782.670000,1781.322000,2021-11-03 06:30:00,2021-11-03 08:30:00,137973,1783.457000,1.495429,2.914215,2021-11-03 08:45:00,137974,2021-11-03 09:00:00,137975,False,True,8,1,2,london,2021,1511
1004,2623,bullish,bearish,1793.438000,1792.628500,2021-11-05 05:15:00,2021-11-05 12:45:00,138174,1790.640000,1.213679,3.626578,,,,,True,False,30,,,ny_overlap,2021,1513
1005,2624,bearish,bullish,1794.924000,1792.684000,2021-11-05 12:45:00,2021-11-05 13:30:00,138177,1801.937000,2.882964,3.404135,2021-11-05 13:45:00,138178,,,True,False,3,1,,ny_overlap,2021,1513
1006,2628,bearish,bullish,1825.440000,1823.386500,2021-11-09 07:45:00,2021-11-09 11:45:00,138350,1827.322500,1.512786,2.987865,2021-11-09 14:00:00,138359,2021-11-09 15:15:00,138364,False,True,16,9,14,london,2021,1515
1007,2629,bullish,bearish,1825.510000,1824.385000,2021-11-09 11:45:00,2021-11-09 12:15:00,138352,1823.100000,1.833643,2.332788,2021-11-09 15:30:00,138365,2021-11-09 15:45:00,138366,False,True,2,13,14,ny_overlap,2021,1515
1008,2630,bearish,bullish,1830.378000,1826.432500,2021-11-09 15:15:00,2021-11-09 21:00:00,138387,1832.322500,3.485536,2.865557,2021-11-09 21:15:00,138388,,,True,False,23,1,,off_session,2021,1515
1009,2631,bearish,bullish,1826.160000,1825.001000,2021-11-10 11:30:00,2021-11-10 13:15:00,138448,1826.997500,1.472071,2.275705,2021-11-10 14:00:00,138451,,,True,False,7,3,,ny_overlap,2021,1516
1010,2634,bearish,bullish,1859.817000,1857.418000,2021-11-12 08:30:00,2021-11-12 15:30:00,138641,1863.590000,1.985214,3.742165,2021-11-12 15:45:00,138642,2021-11-12 16:00:00,138643,False,True,28,1,2,ny_overlap,2021,1518
1011,2637,bullish,bearish,1862.417000,1861.428000,2021-11-15 13:15:00,2021-11-15 15:45:00,138734,1859.867000,1.953893,3.447988,,,,,True,False,10,,,ny_overlap,2021,1519
1012,2638,bullish,bearish,1865.062000,1862.703000,2021-11-16 09:00:00,2021-11-16 14:30:00,138821,1861.563000,2.134000,5.463449,2021-11-16 16:00:00,138827,,,True,False,22,6,,ny_overlap,2021,1520
1013,2639,bullish,bearish,1872.270000,1869.435000,2021-11-16 13:15:00,2021-11-16 14:00:00,138819,1867.150000,1.996714,3.683552,2021-11-16 14:15:00,138820,,,True,False,3,1,,ny_overlap,2021,1520
1014,2642,bearish,bullish,1866.787000,1865.747000,2021-11-18 06:45:00,2021-11-18 08:00:00,138979,1868.638000,1.323286,2.754507,2021-11-18 08:15:00,138980,2021-11-18 08:45:00,138982,False,True,5,1,3,london,2021,1522
1015,2645,bullish,bearish,1861.237000,1857.890000,2021-11-19 14:15:00,2021-11-19 17:15:00,139108,1855.722500,3.002964,2.652379,2021-11-19 17:30:00,139109,,,True,False,12,1,,off_session,2021,1523
1016,2652,bullish,bearish,1794.181500,1792.504500,2021-11-24 07:15:00,2021-11-24 08:45:00,139350,1791.225000,1.593929,2.499485,2021-11-24 09:00:00,139351,2021-11-24 09:30:00,139353,False,True,6,1,3,london,2021,1526
1017,2653,bullish,bearish,1794.110500,1792.596500,2021-11-25 07:15:00,2021-11-25 10:15:00,139448,1792.015000,0.847786,2.101946,2021-11-25 10:30:00,139449,2021-11-25 12:30:00,139457,False,True,12,1,9,london,2021,1527
1018,2655,bullish,bearish,1797.858500,1795.553500,2021-11-26 06:30:00,2021-11-26 16:45:00,139549,1785.621500,1.612536,2.397776,2021-11-26 17:00:00,139550,,,True,False,41,1,,ny_overlap,2021,1528
1019,2657,bullish,bearish,1795.130000,1792.035000,2021-11-29 07:45:00,2021-11-29 13:45:00,139616,1789.695000,1.900714,2.665577,2021-11-29 14:00:00,139617,,,True,False,24,1,,ny_overlap,2021,1529
1020,2659,bullish,bearish,1788.970000,1788.561500,2021-11-30 05:30:00,2021-11-30 16:00:00,139717,1784.651500,1.130143,2.763810,2021-11-30 16:15:00,139718,,,True,False,42,1,,ny_overlap,2021,1530
1021,2660,bullish,bearish,1793.678500,1791.540000,2021-11-30 09:45:00,2021-11-30 16:00:00,139717,1784.651500,2.546464,2.254106,2021-11-30 16:15:00,139718,,,True,False,25,1,,ny_overlap,2021,1530
1022,2661,bullish,bearish,1796.835000,1793.808500,2021-11-30 15:00:00,2021-11-30 16:00:00,139717,1784.651500,3.153250,3.387933,2021-11-30 16:15:00,139718,,,True,False,4,1,,ny_overlap,2021,1530
1023,2663,bullish,bearish,1778.300000,1776.848500,2021-12-02 13:00:00,2021-12-02 13:30:00,139891,1775.396500,2.145143,2.085176,2021-12-02 14:45:00,139896,,,True,False,2,5,,ny_overlap,2021,1532
1024,2666,bearish,bullish,1783.246500,1781.966500,2021-12-06 08:45:00,2021-12-06 17:00:00,140089,1784.558500,1.841500,2.120554,2021-12-06 17:15:00,140090,2021-12-06 17:30:00,140091,False,True,33,1,2,off_session,2021,1534
1025,2667,bearish,bullish,1780.995000,1779.484500,2021-12-06 12:45:00,2021-12-06 17:00:00,140089,1784.558500,1.920714,2.181480,2021-12-06 17:15:00,140090,2021-12-06 18:00:00,140093,False,True,17,1,4,off_session,2021,1534
1026,2669,bearish,bullish,1783.955000,1782.765000,2021-12-07 13:45:00,2021-12-07 16:30:00,140179,1785.893500,2.032893,5.725831,2021-12-07 16:45:00,140180,2021-12-07 17:30:00,140183,False,True,11,1,4,ny_overlap,2021,1535
1027,2671,bullish,bearish,1789.354500,1788.748500,2021-12-08 06:00:00,2021-12-08 07:15:00,140234,1787.250000,0.972250,2.216508,2021-12-08 08:30:00,140239,2021-12-08 09:00:00,140241,False,True,5,5,7,london,2021,1536
1028,2672,bullish,bearish,1789.865000,1788.747000,2021-12-08 10:45:00,2021-12-08 12:00:00,140253,1786.655500,1.897607,2.338735,2021-12-08 12:15:00,140254,,,True,False,5,1,,ny_overlap,2021,1536
1029,2677,bullish,bearish,1786.101500,1784.438500,2021-12-13 11:30:00,2021-12-13 13:30:00,140535,1783.255000,1.507786,2.471505,2021-12-13 14:00:00,140537,2021-12-13 14:15:00,140538,False,True,8,2,3,ny_overlap,2021,1539
1030,2681,bullish,bearish,1771.208500,1769.149000,2021-12-15 13:00:00,2021-12-15 14:45:00,140724,1767.235000,1.453143,2.018040,2021-12-15 16:00:00,140729,2021-12-15 20:00:00,140745,False,True,7,5,21,ny_overlap,2021,1541
1031,2682,bearish,bullish,1772.025000,1769.620000,2021-12-15 14:45:00,2021-12-15 20:15:00,140746,1774.571500,2.326357,3.287758,2021-12-15 20:30:00,140747,,,True,False,22,1,,off_session,2021,1541
1032,2683,bearish,bullish,1767.505000,1766.341500,2021-12-15 18:30:00,2021-12-15 20:00:00,140745,1769.651000,1.846929,2.104034,2021-12-15 20:15:00,140746,,,True,False,6,1,,off_session,2021,1541
1033,2686,bullish,bearish,1803.860000,1802.420000,2021-12-17 06:15:00,2021-12-17 18:45:00,140924,1800.976500,1.540500,2.297955,2021-12-17 19:30:00,140927,2021-12-17 19:45:00,140928,False,True,50,3,4,off_session,2021,1543
1034,2687,bullish,bearish,1808.326500,1805.963500,2021-12-17 12:00:00,2021-12-17 16:00:00,140913,1804.631500,1.600786,2.518451,2021-12-17 16:15:00,140914,2021-12-17 17:00:00,140917,False,True,16,1,4,ny_overlap,2021,1543
1035,2690,bullish,bearish,1797.181500,1796.236500,2021-12-21 13:00:00,2021-12-21 14:30:00,141091,1795.255000,1.267571,2.073650,2021-12-21 14:45:00,141092,,,True,False,6,1,,ny_overlap,2021,1545
1036,2693,bearish,bullish,1806.633500,1805.035000,2021-12-23 12:30:00,2021-12-23 13:30:00,141271,1808.295000,1.203000,2.698670,2021-12-23 13:45:00,141272,2021-12-23 14:15:00,141274,False,True,4,1,3,ny_overlap,2021,1547
1037,2694,bullish,bearish,1804.668500,1803.387000,2021-12-23 13:30:00,2021-12-23 14:45:00,141276,1800.706500,1.362107,3.612051,2021-12-23 15:00:00,141277,2021-12-23 15:15:00,141278,False,True,5,1,2,ny_overlap,2021,1547
1038,2696,bullish,bearish,1815.348000,1814.500000,2021-12-28 10:45:00,2021-12-28 14:15:00,141458,1811.105000,1.109143,2.884660,2021-12-28 14:30:00,141459,2021-12-28 14:45:00,141460,False,True,14,1,2,ny_overlap,2021,1549
1039,2701,bullish,bearish,1804.715000,1803.496500,2022-01-04 07:45:00,2022-01-04 12:15:00,141910,1802.025000,1.275321,3.124702,2022-01-04 12:30:00,141911,2022-01-04 13:30:00,141915,False,True,18,1,5,ny_overlap,2022,1554
1040,2702,bearish,bullish,1806.845000,1804.566500,2022-01-04 09:15:00,2022-01-04 14:15:00,141918,1808.025000,1.798286,2.687838,2022-01-04 14:30:00,141919,2022-01-04 14:45:00,141920,False,True,20,1,2,ny_overlap,2022,1554
1041,2703,bearish,bullish,1804.481500,1803.070000,2022-01-04 12:30:00,2022-01-04 14:00:00,141917,1807.215000,1.989786,3.005349,2022-01-04 14:15:00,141918,,,True,False,6,1,,ny_overlap,2022,1554
1042,2705,bullish,bearish,1816.245000,1814.873500,2022-01-05 06:30:00,2022-01-05 07:00:00,141981,1813.088000,0.902893,2.485899,2022-01-05 08:00:00,141985,2022-01-05 08:15:00,141986,False,True,2,4,5,london,2022,1555
1043,2711,bearish,bullish,1791.676500,1788.110000,2022-01-07 13:45:00,2022-01-07 14:15:00,142194,1794.096500,2.648821,3.401513,2022-01-07 14:30:00,142195,2022-01-07 14:45:00,142196,False,True,2,1,2,ny_overlap,2022,1557
1044,2714,bearish,bullish,1808.813500,1806.343500,2022-01-11 14:15:00,2022-01-11 16:00:00,142385,1811.760000,1.951857,3.585560,2022-01-11 16:15:00,142386,,,True,False,7,1,,ny_overlap,2022,1559
1045,2716,bearish,bullish,1820.685000,1820.115000,2022-01-12 07:45:00,2022-01-12 13:45:00,142468,1823.803000,1.143321,3.826570,2022-01-12 14:00:00,142469,2022-01-12 14:15:00,142470,False,True,24,1,2,ny_overlap,2022,1560
1046,2719,bullish,bearish,1826.490500,1825.648000,2022-01-13 05:30:00,2022-01-13 06:45:00,142532,1824.860000,0.846143,2.106027,2022-01-13 07:00:00,142533,2022-01-13 07:30:00,142535,False,True,5,1,3,asian,2022,1561
1047,2722,bearish,bullish,1816.255000,1813.035000,2022-01-18 13:15:00,2022-01-18 13:45:00,142820,1818.147000,2.280464,3.869826,2022-01-18 14:00:00,142821,2022-01-18 14:15:00,142822,False,True,2,1,2,ny_overlap,2022,1564
1048,2723,bearish,bullish,1841.135000,1839.751500,2022-01-20 10:00:00,2022-01-20 13:30:00,143003,1842.130000,1.638036,2.475526,2022-01-20 13:45:00,143004,2022-01-20 16:30:00,143015,False,True,14,1,12,ny_overlap,2022,1566
1049,2724,bullish,bearish,1841.140000,1839.130500,2022-01-20 13:30:00,2022-01-20 21:00:00,143033,1838.145000,1.616107,2.233453,2022-01-20 21:15:00,143034,2022-01-20 22:00:00,143037,False,True,30,1,4,off_session,2022,1566
1050,2726,bullish,bearish,1836.483500,1833.905000,2022-01-21 14:15:00,2022-01-21 16:15:00,143106,1831.997000,2.366321,3.956352,2022-01-21 17:30:00,143111,2022-01-21 22:00:00,143129,False,True,8,5,23,ny_overlap,2022,1567
1051,2728,bearish,bullish,1841.672000,1839.405000,2022-01-24 14:00:00,2022-01-24 21:15:00,143218,1843.085000,2.464821,2.850916,2022-01-24 21:30:00,143219,,,True,False,29,1,,off_session,2022,1568
1052,2730,bearish,bullish,1841.290000,1839.180000,2022-01-25 09:15:00,2022-01-25 13:45:00,143280,1842.285000,1.708821,2.334943,2022-01-25 15:00:00,143285,2022-01-25 15:15:00,143286,False,True,18,5,6,ny_overlap,2022,1569
1053,2739,bullish,bearish,1811.858500,1810.841500,2022-02-04 13:30:00,2022-02-04 13:45:00,144016,1797.934000,1.696357,2.430797,2022-02-04 14:00:00,144017,,,True,False,1,1,,ny_overlap,2022,1577
1054,2745,bearish,bullish,1832.283000,1829.107000,2022-02-09 14:15:00,2022-02-09 17:15:00,144306,1834.088000,2.031393,3.723061,2022-02-09 17:30:00,144307,2022-02-09 20:30:00,144319,False,True,12,1,13,off_session,2022,1580
1055,2747,bullish,bearish,1834.942500,1834.155000,2022-02-10 07:45:00,2022-02-10 08:15:00,144362,1832.868500,0.805536,2.448060,2022-02-10 08:30:00,144363,2022-02-10 13:45:00,144384,False,True,2,1,22,london,2022,1581
1056,2748,bullish,bearish,1831.432000,1829.927000,2022-02-10 13:45:00,2022-02-10 14:30:00,144387,1826.397000,2.091429,3.547097,2022-02-10 21:00:00,144413,,,True,False,3,26,,ny_overlap,2022,1581
1057,2749,bearish,bullish,1831.915000,1830.695000,2022-02-10 13:45:00,2022-02-10 15:15:00,144390,1834.472000,2.091429,4.889959,2022-02-10 15:30:00,144391,2022-02-10 19:30:00,144407,False,True,6,1,17,ny_overlap,2022,1581
1058,2750,bearish,bullish,1827.055000,1826.040000,2022-02-11 04:30:00,2022-02-11 12:15:00,144470,1828.190000,1.167643,3.256989,2022-02-11 12:30:00,144471,2022-02-11 13:45:00,144476,False,True,31,1,6,ny_overlap,2022,1582
1059,2756,bearish,bullish,1894.952500,1893.545000,2022-02-18 10:45:00,2022-02-18 13:15:00,144934,1896.380000,2.379321,3.481035,2022-02-18 13:30:00,144935,2022-02-18 14:45:00,144940,False,True,10,1,6,ny_overlap,2022,1587
1060,2759,bearish,bullish,1894.705000,1893.010000,2022-02-21 04:45:00,2022-02-21 09:00:00,145009,1896.180000,2.251679,2.375339,2022-02-21 09:15:00,145010,2022-02-21 09:45:00,145012,False,True,17,1,3,london,2022,1588
1061,2761,bearish,bullish,1897.225000,1895.525000,2022-02-23 09:00:00,2022-02-23 13:30:00,145201,1903.770000,2.104321,2.411704,2022-02-23 13:45:00,145202,,,True,False,18,1,,ny_overlap,2022,1590
1062,2763,bullish,bearish,1945.695000,1940.385000,2022-02-24 10:00:00,2022-02-24 14:45:00,145298,1937.575000,4.623179,3.012538,2022-02-24 15:30:00,145301,,,True,False,19,3,,ny_overlap,2022,1591
1063,2765,bearish,bullish,1909.857500,1907.117500,2022-02-28 07:30:00,2022-02-28 13:00:00,145475,1913.330000,3.103536,4.395793,2022-02-28 13:45:00,145478,2022-02-28 14:45:00,145482,False,True,22,3,7,ny_overlap,2022,1593
1064,2766,bullish,bearish,1909.030500,1905.511500,2022-02-28 13:00:00,2022-02-28 16:15:00,145488,1903.925000,3.150786,2.743919,2022-02-28 16:45:00,145490,2022-02-28 20:00:00,145503,False,True,13,2,15,ny_overlap,2022,1593
1065,2772,bearish,bullish,1986.050000,1981.807500,2022-03-07 13:30:00,2022-03-07 15:45:00,145946,1989.215000,5.590179,2.560115,2022-03-07 18:30:00,145957,,,True,False,9,11,,ny_overlap,2022,1598
1066,2779,bullish,bearish,1922.447000,1920.432500,2022-03-16 12:00:00,2022-03-16 12:30:00,146581,1917.244500,2.978179,2.249697,2022-03-16 12:45:00,146582,2022-03-16 13:00:00,146583,False,True,2,1,2,ny_overlap,2022,1605
1067,2780,bearish,bullish,1922.255000,1918.917000,2022-03-16 14:15:00,2022-03-16 19:45:00,146610,1924.600000,4.304036,2.821770,2022-03-16 20:00:00,146611,2022-03-16 20:45:00,146614,False,True,22,1,4,off_session,2022,1605
1068,2781,bearish,bullish,1916.390000,1904.259500,2022-03-16 18:30:00,2022-03-16 19:45:00,146610,1924.600000,4.473179,4.760038,2022-03-16 20:00:00,146611,,,True,False,5,1,,off_session,2022,1605
1069,2785,bearish,bullish,1941.670000,1939.392500,2022-03-17 20:00:00,2022-03-17 21:00:00,146707,1943.005000,2.559821,2.394503,,,,,True,False,4,,,off_session,2022,1606
1070,2788,bearish,bullish,1925.982500,1923.568500,2022-03-21 13:30:00,2022-03-21 14:00:00,146863,1929.900000,2.827857,2.807249,2022-03-21 14:15:00,146864,,,True,False,2,1,,ny_overlap,2022,1608
1071,2800,bearish,bullish,1913.656000,1911.505500,2022-03-29 12:00:00,2022-03-29 16:45:00,147426,1917.528000,3.947464,3.180776,2022-03-29 17:00:00,147427,2022-03-29 17:15:00,147428,False,True,19,1,2,ny_overlap,2022,1614
1072,2805,bullish,bearish,1931.204000,1928.377500,2022-04-04 12:15:00,2022-04-04 14:00:00,147783,1925.447500,2.325786,2.149811,,,,,True,False,7,,,ny_overlap,2022,1618
1073,2807,bearish,bullish,1933.645000,1931.825000,2022-04-05 08:00:00,2022-04-05 13:00:00,147871,1935.232500,1.760857,4.043485,2022-04-05 13:30:00,147873,2022-04-05 14:30:00,147877,False,True,20,2,6,ny_overlap,2022,1619
1074,2808,bullish,bearish,1928.200000,1924.210000,2022-04-05 13:00:00,2022-04-05 16:00:00,147883,1920.965000,2.462643,4.529686,2022-04-05 16:15:00,147884,2022-04-05 16:30:00,147885,False,True,12,1,2,ny_overlap,2022,1619
1075,2810,bearish,bullish,1921.305000,1918.265000,2022-04-06 07:15:00,2022-04-06 08:15:00,147944,1922.940000,2.138393,2.840919,2022-04-06 08:30:00,147945,2022-04-06 11:15:00,147956,False,True,4,1,12,london,2022,1620
1076,2812,bearish,bullish,1922.565000,1919.997000,2022-04-06 18:30:00,2022-04-06 19:00:00,147987,1924.550000,3.377929,2.035863,2022-04-06 19:15:00,147988,,,True,False,2,1,,off_session,2022,1620
1077,2815,bearish,bullish,1944.607000,1941.458000,2022-04-11 05:30:00,2022-04-11 08:00:00,148219,1945.912000,1.937500,2.254968,2022-04-11 08:15:00,148220,2022-04-11 17:00:00,148255,False,True,10,1,36,london,2022,1623
1078,2816,bullish,bearish,1946.018000,1943.003000,2022-04-11 08:15:00,2022-04-11 17:00:00,148255,1941.478000,2.446893,2.510122,,,,,True,False,35,,,off_session,2022,1623
1079,2820,bullish,bearish,1985.640000,1984.013000,2022-04-18 06:30:00,2022-04-18 17:45:00,148626,1978.963000,2.039929,2.507441,2022-04-18 18:00:00,148627,,,True,False,45,1,,off_session,2022,1627
1080,2822,bearish,bullish,1978.763000,1977.860000,2022-04-19 05:00:00,2022-04-19 07:30:00,148677,1979.859500,1.462964,3.571174,2022-04-19 08:30:00,148681,2022-04-19 08:45:00,148682,False,True,10,4,5,london,2022,1628
1081,2823,bullish,bearish,1975.340000,1973.860000,2022-04-19 07:30:00,2022-04-19 12:45:00,148698,1970.155000,2.045393,2.968623,2022-04-19 13:00:00,148699,,,True,False,21,1,,ny_overlap,2022,1628
1082,2824,bullish,bearish,1980.219500,1976.897000,2022-04-19 12:30:00,2022-04-19 12:45:00,148698,1970.155000,2.407286,2.130200,2022-04-19 13:00:00,148699,,,True,False,1,1,,ny_overlap,2022,1628
1083,2829,bullish,bearish,1952.475000,1950.980000,2022-04-22 06:15:00,2022-04-22 08:30:00,148957,1946.880000,1.805393,2.615497,2022-04-22 08:45:00,148958,,,True,False,9,1,,london,2022,1631
1084,2833,bearish,bullish,1904.575000,1901.890000,2022-04-26 07:45:00,2022-04-26 10:15:00,149148,1906.990000,2.708607,2.853865,2022-04-26 11:00:00,149151,2022-04-26 11:45:00,149154,False,True,10,3,6,london,2022,1633
1085,2834,bullish,bearish,1906.990000,1903.422500,2022-04-26 11:00:00,2022-04-26 12:30:00,149157,1901.442000,2.770000,2.250000,2022-04-26 16:15:00,149172,2022-04-26 17:15:00,149176,False,True,6,15,19,ny_overlap,2022,1633
1086,2835,bullish,bearish,1904.557000,1900.530000,2022-04-26 13:45:00,2022-04-26 18:30:00,149181,1898.245000,3.800143,2.829499,2022-04-26 18:45:00,149182,2022-04-26 19:45:00,149186,False,True,19,1,5,off_session,2022,1633
1087,2837,bearish,bullish,1901.200000,1896.750000,2022-04-27 08:15:00,2022-04-27 12:15:00,149248,1903.417500,3.409857,4.280531,2022-04-27 12:30:00,149249,2022-04-27 12:45:00,149250,False,True,16,1,2,ny_overlap,2022,1634
1088,2838,bullish,bearish,1900.986500,1897.237500,2022-04-27 12:30:00,2022-04-27 13:15:00,149252,1894.705000,3.202893,3.051460,2022-04-27 13:45:00,149254,,,True,False,3,2,,ny_overlap,2022,1634
1089,2843,bullish,bearish,1904.512500,1903.527500,2022-04-29 05:15:00,2022-04-29 19:30:00,149461,1900.665000,1.963214,2.190286,2022-04-29 19:45:00,149462,,,True,False,57,1,,off_session,2022,1636
1090,2844,bullish,bearish,1915.820000,1914.222500,2022-04-29 12:00:00,2022-04-29 12:30:00,149433,1912.664000,2.312679,2.496456,2022-04-29 12:45:00,149434,2022-04-29 15:00:00,149443,False,True,2,1,10,ny_overlap,2022,1636
1091,2847,bearish,bullish,1863.625000,1862.960000,2022-05-03 05:00:00,2022-05-03 13:15:00,149620,1865.835000,1.946750,2.974188,2022-05-03 13:45:00,149622,,,True,False,33,2,,ny_overlap,2022,1638
1092,2849,bearish,bullish,1865.267000,1864.235000,2022-05-04 06:15:00,2022-05-04 07:00:00,149687,1866.805000,1.548286,2.436243,2022-05-04 07:15:00,149688,2022-05-04 12:30:00,149709,False,True,3,1,22,london,2022,1639
1093,2851,bullish,bearish,1899.897500,1895.752500,2022-05-05 12:45:00,2022-05-05 14:15:00,149808,1891.070000,3.002643,3.537717,2022-05-05 14:30:00,149809,,,True,False,6,1,,ny_overlap,2022,1640
1094,2860,bullish,bearish,1829.684000,1827.359000,2022-05-17 11:45:00,2022-05-17 14:00:00,150543,1823.985000,2.632393,3.314855,2022-05-17 14:15:00,150544,,,True,False,9,1,,ny_overlap,2022,1648
