symbol,strategy,rr,gate,year,month,n,net_r,random_net_r
XAUUSD,squeeze_only,1.5,none,2020,11,21,13.027312,-23.703367
XAUUSD,squeeze_only,1.5,none,2020,12,23,-14.694117,-8.740950
XAUUSD,squeeze_only,1.5,none,2021,1,19,6.439510,-19.778588
XAUUSD,squeeze_only,1.5,none,2021,2,15,8.512584,-8.046191
XAUUSD,squeeze_only,1.5,none,2021,3,21,9.454318,-3.995529
XAUUSD,squeeze_only,1.5,none,2021,4,20,-1.023031,-8.375344
XAUUSD,squeeze_only,1.5,none,2021,5,17,6.950056,-13.467257
XAUUSD,squeeze_only,1.5,none,2021,6,24,-18.968988,-24.066927
XAUUSD,squeeze_only,1.5,none,2021,7,22,6.877304,-25.060335
XAUUSD,squeeze_only,1.5,none,2021,8,22,0.308884,-7.960502
XAUUSD,squeeze_only,1.5,none,2021,9,17,1.238471,-8.088515
XAUUSD,squeeze_only,1.5,none,2021,10,14,2.068354,-0.595021
XAUUSD,squeeze_only,1.5,none,2021,11,27,5.827415,-12.050320
XAUUSD,squeeze_only,1.5,none,2021,12,24,-2.590699,-18.277685
XAUUSD,squeeze_only,1.5,none,2022,1,23,3.264854,-9.299386
XAUUSD,squeeze_only,1.5,none,2022,2,23,6.835612,-17.929794
XAUUSD,squeeze_only,1.5,none,2022,3,26,9.069937,10.329075
XAUUSD,squeeze_only,1.5,none,2022,4,24,4.132139,-2.407343
XAUUSD,squeeze_only,1.5,none,2022,5,18,2.415141,-16.966728
XAUUSD,squeeze_only,1.5,none,2022,6,28,-0.806609,-16.422150
XAUUSD,squeeze_only,1.5,none,2022,7,25,12.695064,-17.163308
XAUUSD,squeeze_only,1.5,none,2022,8,20,8.541886,4.168776
XAUUSD,squeeze_only,1.5,none,2022,9,20,-3.359544,-14.932246
XAUUSD,squeeze_only,1.5,none,2022,10,18,2.506536,-5.284078
XAUUSD,squeeze_only,1.5,none,2022,11,24,5.821468,-10.423836
XAUUSD,squeeze_only,1.5,none,2022,12,19,-3.933014,-4.954202
XAUUSD,squeeze_only,1.5,none,2023,1,13,6.506589,-10.454868
XAUUSD,squeeze_only,1.5,none,2023,2,21,12.636676,-4.352742
XAUUSD,squeeze_only,1.5,none,2023,3,22,9.374902,-6.976802
XAUUSD,squeeze_only,1.5,none,2023,4,14,12.819427,-5.528056
XAUUSD,squeeze_only,1.5,none,2023,5,17,15.167078,-25.860850
XAUUSD,squeeze_only,1.5,none,2023,6,23,-2.554378,-22.390375
XAUUSD,squeeze_only,1.5,none,2023,7,20,9.488539,-10.907063
XAUUSD,squeeze_only,1.5,none,2023,8,27,6.230800,-3.465050
XAUUSD,squeeze_only,1.5,none,2023,9,16,8.351013,-10.748864
XAUUSD,squeeze_only,1.5,none,2023,10,18,0.834417,-6.902937
XAUUSD,squeeze_only,1.5,none,2023,11,20,2.328605,-9.244006
XAUUSD,squeeze_only,1.5,none,2023,12,26,6.898359,-13.171243
XAUUSD,squeeze_only,1.5,none,2024,1,24,3.880344,-29.897036
XAUUSD,squeeze_only,1.5,none,2024,2,17,1.691878,-5.001955
XAUUSD,squeeze_only,1.5,none,2024,3,18,10.901883,-19.409517
XAUUSD,squeeze_only,1.5,none,2024,4,24,9.324689,-18.700449
XAUUSD,squeeze_only,1.5,none,2024,5,18,14.502841,-9.223169
XAUUSD,squeeze_only,1.5,none,2024,6,15,11.761121,-16.721042
XAUUSD,squeeze_only,1.5,none,2024,7,26,7.741685,-23.832295
XAUUSD,squeeze_only,1.5,none,2024,8,26,5.889879,-33.646486
XAUUSD,squeeze_only,1.5,none,2024,9,20,11.516048,-11.914141
XAUUSD,squeeze_only,1.5,none,2024,10,19,7.070384,-1.769256
XAUUSD,squeeze_only,1.5,none,2024,11,17,7.038605,-9.818603
XAUUSD,squeeze_only,1.5,none,2024,12,19,-2.495319,-12.676699
XAUUSD,squeeze_only,1.5,none,2025,1,24,10.015390,-16.331512
XAUUSD,squeeze_only,1.5,none,2025,2,16,0.483675,-0.688654
XAUUSD,squeeze_only,1.5,none,2025,3,19,6.930699,-9.711874
XAUUSD,squeeze_only,1.5,none,2025,4,18,4.213292,-2.962288
XAUUSD,squeeze_only,1.5,none,2025,5,23,9.479941,-10.185397
XAUUSD,squeeze_only,1.5,none,2025,6,24,14.016642,0.689870
XAUUSD,squeeze_only,1.5,none,2025,7,25,1.529171,-25.969117
XAUUSD,squeeze_only,1.5,none,2025,8,19,7.114467,1.608725
XAUUSD,squeeze_only,1.5,none,2025,9,16,12.000011,-0.180615
XAUUSD,squeeze_only,1.5,none,2025,10,17,10.359557,-16.935760
XAUUSD,squeeze_only,1.5,none,2025,11,24,7.167453,-21.870826
XAUUSD,squeeze_only,1.5,none,2025,12,20,5.266916,-2.718610
XAUUSD,squeeze_only,1.5,none,2026,1,17,3.825686,-4.847905
XAUUSD,squeeze_only,1.5,none,2026,2,21,-2.306308,-24.930604
XAUUSD,squeeze_only,1.5,none,2026,3,19,-4.078581,-14.532646
XAUUSD,squeeze_only,1.5,none,2026,4,29,-4.381777,-13.818590
XAUUSD,squeeze_only,1.5,none,2026,5,21,9.062881,-12.062075
XAUUSD,squeeze_only,1.5,none,2026,6,12,9.407694,-5.807230
XAUUSD,squeeze_only,2.0,none,2016,1,13,5.636321,-7.547988
XAUUSD,squeeze_only,2.0,none,2016,2,16,14.338655,4.401446
XAUUSD,squeeze_only,2.0,none,2016,3,26,23.567802,-30.773360
XAUUSD,squeeze_only,2.0,none,2016,4,22,10.524236,-13.192367
XAUUSD,squeeze_only,2.0,none,2016,5,23,21.686229,-9.343514
XAUUSD,squeeze_only,2.0,none,2016,6,21,14.679971,-35.333717
XAUUSD,squeeze_only,2.0,none,2016,7,21,2.040264,-15.707598
XAUUSD,squeeze_only,2.0,none,2016,8,22,3.235418,-5.950852
XAUUSD,squeeze_only,2.0,none,2016,9,22,4.063327,-8.048352
XAUUSD,squeeze_only,2.0,none,2016,10,22,-0.687028,-13.804320
XAUUSD,squeeze_only,2.0,none,2016,11,24,7.324678,-4.406292
XAUUSD,squeeze_only,2.0,none,2016,12,24,10.699732,-6.652966
XAUUSD,squeeze_only,2.0,none,2017,1,17,-2.833219,4.413189
XAUUSD,squeeze_only,2.0,none,2017,2,21,3.003343,-8.543724
XAUUSD,squeeze_only,2.0,none,2017,3,22,19.351251,-27.262909
XAUUSD,squeeze_only,2.0,none,2017,4,18,1.850456,-9.225120
XAUUSD,squeeze_only,2.0,none,2017,5,22,4.993714,-24.836213
XAUUSD,squeeze_only,2.0,none,2017,6,14,-0.313647,-6.134559
XAUUSD,squeeze_only,2.0,none,2017,7,16,-2.376398,-7.211400
XAUUSD,squeeze_only,2.0,none,2017,8,29,-1.240817,-22.050645
XAUUSD,squeeze_only,2.0,none,2017,9,22,6.812577,-11.643024
XAUUSD,squeeze_only,2.0,none,2017,10,22,5.065293,-28.479986
XAUUSD,squeeze_only,2.0,none,2017,11,21,-8.470470,-0.554726
XAUUSD,squeeze_only,2.0,none,2017,12,17,11.284235,-23.667361
XAUUSD,squeeze_only,2.0,none,2018,1,19,8.716842,-20.593252
XAUUSD,squeeze_only,2.0,none,2018,2,17,8.160992,-12.965566
XAUUSD,squeeze_only,2.0,none,2018,3,19,6.583249,-10.055245
XAUUSD,squeeze_only,2.0,none,2018,4,17,4.622913,-10.715241
XAUUSD,squeeze_only,2.0,none,2018,5,22,17.338251,-8.917264
XAUUSD,squeeze_only,2.0,none,2018,6,23,4.689054,-15.471804
XAUUSD,squeeze_only,2.0,none,2018,7,20,7.379533,-8.173921
XAUUSD,squeeze_only,2.0,none,2018,8,17,5.376334,-5.327445
XAUUSD,squeeze_only,2.0,none,2018,9,15,0.794494,0.483951
XAUUSD,squeeze_only,2.0,none,2018,10,22,8.365190,-8.525038
XAUUSD,squeeze_only,2.0,none,2018,11,16,7.786071,-27.241836
XAUUSD,squeeze_only,2.0,none,2018,12,14,-3.568939,-3.675584
XAUUSD,squeeze_only,2.0,none,2019,1,16,-4.905958,-11.724527
XAUUSD,squeeze_only,2.0,none,2019,2,15,7.080604,-1.957768
XAUUSD,squeeze_only,2.0,none,2019,3,12,11.534879,1.420346
XAUUSD,squeeze_only,2.0,none,2019,4,20,-0.518178,9.131719
XAUUSD,squeeze_only,2.0,none,2019,5,21,-2.897864,-23.096034
XAUUSD,squeeze_only,2.0,none,2019,6,22,9.212104,2.760767
XAUUSD,squeeze_only,2.0,none,2019,7,25,3.169741,-11.809053
XAUUSD,squeeze_only,2.0,none,2019,8,26,17.661196,-13.891569
XAUUSD,squeeze_only,2.0,none,2019,9,22,13.215182,1.900660
XAUUSD,squeeze_only,2.0,none,2019,10,25,5.403535,-36.933567
XAUUSD,squeeze_only,2.0,none,2019,11,20,17.944253,-19.978491
XAUUSD,squeeze_only,2.0,none,2019,12,17,5.335555,2.649302
XAUUSD,squeeze_only,2.0,none,2020,1,17,16.595150,-3.984592
XAUUSD,squeeze_only,2.0,none,2020,2,18,-1.575059,-22.306821
XAUUSD,squeeze_only,2.0,none,2020,3,25,1.596545,-22.894904
XAUUSD,squeeze_only,2.0,none,2020,4,21,-6.351632,-19.631043
XAUUSD,squeeze_only,2.0,none,2020,5,29,22.823628,-0.594178
XAUUSD,squeeze_only,2.0,none,2020,6,26,-7.077734,-35.585040
XAUUSD,squeeze_only,2.0,none,2020,7,25,12.880141,-15.334866
XAUUSD,squeeze_only,2.0,none,2020,8,24,17.033607,-13.233258
XAUUSD,squeeze_only,2.0,none,2020,9,21,-1.957138,-13.197242
XAUUSD,squeeze_only,2.0,none,2020,10,25,8.244649,1.505728
XAUUSD,squeeze_only,2.0,none,2020,11,21,18.558750,-21.203367
XAUUSD,squeeze_only,2.0,none,2020,12,23,-16.777764,-5.240950
XAUUSD,squeeze_only,2.0,none,2021,1,19,4.431076,-21.053003
XAUUSD,squeeze_only,2.0,none,2021,2,15,8.750519,-9.308256
XAUUSD,squeeze_only,2.0,none,2021,3,21,12.367167,-2.582681
XAUUSD,squeeze_only,2.0,none,2021,4,20,-2.669545,-6.375344
XAUUSD,squeeze_only,2.0,none,2021,5,17,8.028118,-10.967257
XAUUSD,squeeze_only,2.0,none,2021,6,24,-15.069911,-20.566927
XAUUSD,squeeze_only,2.0,none,2021,7,22,8.866679,-23.060335
XAUUSD,squeeze_only,2.0,none,2021,8,22,2.021852,-3.960502
XAUUSD,squeeze_only,2.0,none,2021,9,17,5.238471,-8.035959
XAUUSD,squeeze_only,2.0,none,2021,10,14,5.068354,1.904979
XAUUSD,squeeze_only,2.0,none,2021,11,27,11.230777,-16.040957
XAUUSD,squeeze_only,2.0,none,2021,12,24,-5.607569,-15.777685
XAUUSD,squeeze_only,2.0,none,2022,1,23,-1.064037,-17.469682
XAUUSD,squeeze_only,2.0,none,2022,2,23,14.335612,-14.006328
XAUUSD,squeeze_only,2.0,none,2022,3,26,6.933671,8.212113
XAUUSD,squeeze_only,2.0,none,2022,4,24,4.258981,0.228065
XAUUSD,squeeze_only,2.0,none,2022,5,18,0.220386,-20.083012
XAUUSD,squeeze_only,2.0,none,2022,6,28,1.103793,-11.922150
XAUUSD,squeeze_only,2.0,none,2022,7,25,8.170618,-17.221284
XAUUSD,squeeze_only,2.0,none,2022,8,20,1.228808,-6.766584
XAUUSD,squeeze_only,2.0,none,2022,9,20,0.140456,-12.432246
XAUUSD,squeeze_only,2.0,none,2022,10,18,5.153668,-3.373214
XAUUSD,squeeze_only,2.0,none,2022,11,24,-1.012460,-11.636792
XAUUSD,squeeze_only,2.0,none,2022,12,19,-6.206276,-4.080104
XAUUSD,squeeze_only,2.0,none,2023,1,13,7.754402,-11.207054
XAUUSD,squeeze_only,2.0,none,2023,2,21,5.214755,-6.732311
XAUUSD,squeeze_only,2.0,none,2023,3,22,15.768558,-2.813005
XAUUSD,squeeze_only,2.0,none,2023,4,14,11.107050,-6.532633
XAUUSD,squeeze_only,2.0,none,2023,5,17,0.476379,-30.540368
XAUUSD,squeeze_only,2.0,none,2023,6,23,-10.899539,-28.617235
XAUUSD,squeeze_only,2.0,none,2023,7,20,9.716287,-10.601609
XAUUSD,squeeze_only,2.0,none,2023,8,27,14.230800,-2.171191
XAUUSD,squeeze_only,2.0,none,2023,9,16,6.806364,-8.748864
XAUUSD,squeeze_only,2.0,none,2023,10,18,1.757616,-10.707830
XAUUSD,squeeze_only,2.0,none,2023,11,20,4.815782,-7.256829
XAUUSD,squeeze_only,2.0,none,2023,12,26,13.898359,-8.171243
XAUUSD,squeeze_only,2.0,none,2024,1,24,7.374664,-29.688456
XAUUSD,squeeze_only,2.0,none,2024,2,17,5.191878,-2.501955
XAUUSD,squeeze_only,2.0,none,2024,3,18,11.091749,-20.447108
XAUUSD,squeeze_only,2.0,none,2024,4,24,9.902678,-16.343391
XAUUSD,squeeze_only,2.0,none,2024,5,18,17.429967,-6.223169
XAUUSD,squeeze_only,2.0,none,2024,6,15,10.512709,-14.221042
XAUUSD,squeeze_only,2.0,none,2024,7,26,5.939965,-20.695099
XAUUSD,squeeze_only,2.0,none,2024,8,26,8.560775,-31.146486
XAUUSD,squeeze_only,2.0,none,2024,9,20,15.193328,-7.914141
XAUUSD,squeeze_only,2.0,none,2024,10,19,5.058590,-1.219239
XAUUSD,squeeze_only,2.0,none,2024,11,17,1.889665,-11.078909
XAUUSD,squeeze_only,2.0,none,2024,12,19,-1.559828,-12.231170
XAUUSD,squeeze_only,2.0,none,2025,1,24,13.405999,-12.331512
XAUUSD,squeeze_only,2.0,none,2025,2,16,4.311077,2.954975
XAUUSD,squeeze_only,2.0,none,2025,3,19,8.493870,-9.568102
XAUUSD,squeeze_only,2.0,none,2025,4,18,4.122541,-3.806145
XAUUSD,squeeze_only,2.0,none,2025,5,23,11.139971,-7.185397
XAUUSD,squeeze_only,2.0,none,2025,6,24,15.233273,1.906501
XAUUSD,squeeze_only,2.0,none,2025,7,25,7.036904,-24.295919
XAUUSD,squeeze_only,2.0,none,2025,8,19,9.272822,4.999572
XAUUSD,squeeze_only,2.0,none,2025,9,16,17.500011,1.766689
XAUUSD,squeeze_only,2.0,none,2025,10,17,14.991399,-14.935760
XAUUSD,squeeze_only,2.0,none,2025,11,24,1.187626,-26.484770
XAUUSD,squeeze_only,2.0,none,2025,12,20,5.563214,-3.422312
XAUUSD,squeeze_only,2.0,none,2026,1,17,4.658437,-5.484092
XAUUSD,squeeze_only,2.0,none,2026,2,21,2.693692,-23.247645
XAUUSD,squeeze_only,2.0,none,2026,3,19,-3.596797,-16.929197
XAUUSD,squeeze_only,2.0,none,2026,4,29,-4.571341,-13.968844
XAUUSD,squeeze_only,2.0,none,2026,5,21,0.861730,-12.327608
XAUUSD,squeeze_only,2.0,none,2026,6,12,13.407694,-3.307230
XAUUSD,union_raw,1.5,none,2016,1,31,9.374554,-7.918832
XAUUSD,union_raw,1.5,none,2016,2,38,35.912833,-17.559730
XAUUSD,union_raw,1.5,none,2016,3,51,14.456197,-39.410426
XAUUSD,union_raw,1.5,none,2016,4,40,13.197756,-42.450363
XAUUSD,union_raw,1.5,none,2016,5,41,21.983756,-34.400193
XAUUSD,union_raw,1.5,none,2016,6,43,23.214922,-46.232720
XAUUSD,union_raw,1.5,none,2016,7,37,3.341909,-34.158054
XAUUSD,union_raw,1.5,none,2016,8,45,11.066211,-55.002388
XAUUSD,union_raw,1.5,none,2016,9,47,-30.147077,-36.664894
XAUUSD,union_raw,1.5,none,2016,10,44,0.433766,-53.943668
XAUUSD,union_raw,1.5,none,2016,11,44,1.524136,-37.862839
XAUUSD,union_raw,1.5,none,2016,12,43,3.293857,-32.678546
XAUUSD,union_raw,1.5,none,2017,1,37,-6.293583,-23.447765
XAUUSD,union_raw,1.5,none,2017,2,49,17.797409,-39.232269
XAUUSD,union_raw,1.5,none,2017,3,48,2.311387,-33.459066
XAUUSD,union_raw,1.5,none,2017,4,40,14.036901,-31.140623
XAUUSD,union_raw,1.5,none,2017,5,46,-0.586205,-46.513726
XAUUSD,union_raw,1.5,none,2017,6,37,4.435882,-56.101440
XAUUSD,union_raw,1.5,none,2017,7,38,10.714985,-23.867832
XAUUSD,union_raw,1.5,none,2017,8,50,7.511425,-61.420104
XAUUSD,union_raw,1.5,none,2017,9,44,18.103249,-28.982408
XAUUSD,union_raw,1.5,none,2017,10,49,33.547624,-31.508170
XAUUSD,union_raw,1.5,none,2017,11,45,-1.460663,-62.379554
XAUUSD,union_raw,1.5,none,2017,12,41,13.967564,-42.691776
XAUUSD,union_raw,1.5,none,2018,1,41,33.217115,-38.076651
XAUUSD,union_raw,1.5,none,2018,2,34,11.082753,-12.346540
XAUUSD,union_raw,1.5,none,2018,3,49,17.071976,-32.426429
XAUUSD,union_raw,1.5,none,2018,4,36,2.415596,-15.679654
XAUUSD,union_raw,1.5,none,2018,5,43,12.771673,-24.124110
XAUUSD,union_raw,1.5,none,2018,6,37,8.676808,-1.716379
XAUUSD,union_raw,1.5,none,2018,7,44,-0.093397,-35.437536
XAUUSD,union_raw,1.5,none,2018,8,38,16.838266,-26.339052
XAUUSD,union_raw,1.5,none,2018,9,33,7.903317,-22.380670
XAUUSD,union_raw,1.5,none,2018,10,43,11.994693,-27.994432
XAUUSD,union_raw,1.5,none,2018,11,42,1.706479,-46.315250
XAUUSD,union_raw,1.5,none,2018,12,41,-4.861350,-37.345810
XAUUSD,union_raw,1.5,none,2019,1,38,-5.462175,-31.890233
XAUUSD,union_raw,1.5,none,2019,2,44,9.507469,-56.763869
XAUUSD,union_raw,1.5,none,2019,3,37,14.604547,-30.428925
XAUUSD,union_raw,1.5,none,2019,4,40,-8.151834,-57.643510
XAUUSD,union_raw,1.5,none,2019,5,35,-9.354622,-36.340770
XAUUSD,union_raw,1.5,none,2019,6,37,13.938845,-20.703760
XAUUSD,union_raw,1.5,none,2019,7,50,2.750557,-10.990581
XAUUSD,union_raw,1.5,none,2019,8,45,17.966991,-17.973688
XAUUSD,union_raw,1.5,none,2019,9,44,19.162329,-8.916812
XAUUSD,union_raw,1.5,none,2019,10,52,3.688879,-53.936405
XAUUSD,union_raw,1.5,none,2019,11,46,-6.831001,-43.499188
XAUUSD,union_raw,1.5,none,2019,12,43,8.439185,-22.156346
XAUUSD,union_raw,1.5,none,2020,1,38,20.145548,-24.369357
XAUUSD,union_raw,1.5,none,2020,2,38,1.511114,-27.444969
XAUUSD,union_raw,1.5,none,2020,3,56,21.743331,-57.758116
XAUUSD,union_raw,1.5,none,2020,4,43,3.882486,-14.359395
XAUUSD,union_raw,1.5,none,2020,5,51,32.061258,-20.376745
XAUUSD,union_raw,1.5,none,2020,6,51,-9.456311,-37.207565
XAUUSD,union_raw,1.5,none,2020,7,46,9.062442,-28.876983
XAUUSD,union_raw,1.5,none,2020,8,42,14.430511,-20.949674
XAUUSD,union_raw,1.5,none,2020,9,44,10.052735,-6.578039
XAUUSD,union_raw,1.5,none,2020,10,43,4.581678,-21.365246
XAUUSD,union_raw,1.5,none,2020,11,39,15.526217,-40.896444
XAUUSD,union_raw,1.5,none,2020,12,44,-9.045031,-28.244990
XAUUSD,union_raw,1.5,none,2021,1,36,18.129643,-32.443322
XAUUSD,union_raw,1.5,none,2021,2,33,14.892368,-17.221672
XAUUSD,union_raw,1.5,none,2021,3,46,20.771050,-17.011309
XAUUSD,union_raw,1.5,none,2021,4,41,-8.447365,-34.140594
XAUUSD,union_raw,1.5,none,2021,5,35,11.442380,-11.528956
XAUUSD,union_raw,1.5,none,2021,6,38,-17.016687,-22.064932
XAUUSD,union_raw,1.5,none,2021,7,38,-3.110958,-40.310872
XAUUSD,union_raw,1.5,none,2021,8,40,-2.133287,-28.590955
XAUUSD,union_raw,1.5,none,2021,9,26,1.899978,-15.194960
XAUUSD,union_raw,1.5,none,2021,10,28,7.316334,-11.244963
XAUUSD,union_raw,1.5,none,2021,11,48,11.961391,-28.445323
XAUUSD,union_raw,1.5,none,2021,12,50,-9.351339,-34.992518
XAUUSD,union_raw,1.5,none,2022,1,45,6.992725,-27.273014
XAUUSD,union_raw,1.5,none,2022,2,40,13.849410,-31.508115
XAUUSD,union_raw,1.5,none,2022,3,47,23.840365,-28.908175
XAUUSD,union_raw,1.5,none,2022,4,43,13.957109,-7.629230
XAUUSD,union_raw,1.5,none,2022,5,37,2.997523,-33.035864
XAUUSD,union_raw,1.5,none,2022,6,45,5.838317,-23.068441
XAUUSD,union_raw,1.5,none,2022,7,43,14.151218,-33.945431
XAUUSD,union_raw,1.5,none,2022,8,47,10.168299,-36.663820
XAUUSD,union_raw,1.5,none,2022,9,40,15.771528,-30.363259
XAUUSD,union_raw,1.5,none,2022,10,32,5.853866,-30.778760
XAUUSD,union_raw,1.5,none,2022,11,42,-0.164323,-22.490245
XAUUSD,union_raw,1.5,none,2022,12,43,-4.200233,-22.370395
XAUUSD,union_raw,1.5,none,2023,1,29,8.605683,-23.948692
XAUUSD,union_raw,1.5,none,2023,2,41,14.910287,-16.222536
XAUUSD,union_raw,1.5,none,2023,3,45,18.762422,-20.549697
XAUUSD,union_raw,1.5,none,2023,4,26,20.928381,-31.121803
XAUUSD,union_raw,1.5,none,2023,5,43,12.554701,-32.212099
XAUUSD,union_raw,1.5,none,2023,6,38,-5.878659,-37.434371
XAUUSD,union_raw,1.5,none,2023,7,32,17.800823,-18.784659
XAUUSD,union_raw,1.5,none,2023,8,42,-1.401623,-34.438071
XAUUSD,union_raw,1.5,none,2023,9,30,8.840570,-26.641013
XAUUSD,union_raw,1.5,none,2023,10,42,10.371062,-29.718133
XAUUSD,union_raw,1.5,none,2023,11,37,7.507683,-36.609657
XAUUSD,union_raw,1.5,none,2023,12,47,17.460519,-41.087715
XAUUSD,union_raw,1.5,none,2024,1,47,-4.627630,-48.531537
XAUUSD,union_raw,1.5,none,2024,2,38,7.943474,-33.623580
XAUUSD,union_raw,1.5,none,2024,3,37,27.146662,-5.191174
XAUUSD,union_raw,1.5,none,2024,4,46,23.804489,-39.599615
XAUUSD,union_raw,1.5,none,2024,5,36,13.334085,-20.877520
XAUUSD,union_raw,1.5,none,2024,6,32,11.720653,-16.272123
XAUUSD,union_raw,1.5,none,2024,7,46,2.108011,-12.923186
XAUUSD,union_raw,1.5,none,2024,8,49,6.044201,-27.760160
XAUUSD,union_raw,1.5,none,2024,9,36,14.710495,-21.606720
XAUUSD,union_raw,1.5,none,2024,10,35,6.251296,-11.993410
XAUUSD,union_raw,1.5,none,2024,11,35,12.207303,-30.489534
XAUUSD,union_raw,1.5,none,2024,12,34,-3.359801,-13.373465
XAUUSD,union_raw,1.5,none,2025,1,41,16.853541,-9.795618
XAUUSD,union_raw,1.5,none,2025,2,30,8.281045,-30.250233
XAUUSD,union_raw,1.5,none,2025,3,37,13.617961,-24.689742
XAUUSD,union_raw,1.5,none,2025,4,36,4.859254,-24.186113
XAUUSD,union_raw,1.5,none,2025,5,38,23.199209,-21.193755
XAUUSD,union_raw,1.5,none,2025,6,36,21.263662,-29.341966
XAUUSD,union_raw,1.5,none,2025,7,37,4.794706,0.227718
XAUUSD,union_raw,1.5,none,2025,8,36,2.821233,-18.982823
XAUUSD,union_raw,1.5,none,2025,9,28,17.249471,-15.931625
XAUUSD,union_raw,1.5,none,2025,10,40,34.957329,4.008109
XAUUSD,union_raw,1.5,none,2025,11,46,11.706900,-28.412512
XAUUSD,union_raw,1.5,none,2025,12,42,-1.069709,-13.443148
XAUUSD,union_raw,1.5,none,2026,1,30,-1.539102,-32.815032
XAUUSD,union_raw,1.5,none,2026,2,45,0.823627,-23.603249
XAUUSD,union_raw,1.5,none,2026,3,47,19.016364,2.029800
XAUUSD,union_raw,1.5,none,2026,4,45,9.077240,-15.325824
XAUUSD,union_raw,1.5,none,2026,5,36,6.419557,-6.164231
XAUUSD,union_raw,1.5,none,2026,6,22,9.665317,-2.919973
XAUUSD,union_raw,2.0,none,2016,1,31,19.710576,0.917190
XAUUSD,union_raw,2.0,none,2016,2,38,39.832524,-14.052263
XAUUSD,union_raw,2.0,none,2016,3,51,17.588139,-36.522459
XAUUSD,union_raw,2.0,none,2016,4,40,17.728415,-39.745341
XAUUSD,union_raw,2.0,none,2016,5,41,31.899244,-26.900193
XAUUSD,union_raw,2.0,none,2016,6,43,28.614980,-40.788742
XAUUSD,union_raw,2.0,none,2016,7,37,-2.992348,-28.158054
XAUUSD,union_raw,2.0,none,2016,8,45,15.049450,-62.171257
XAUUSD,union_raw,2.0,none,2016,9,47,-21.701116,-33.899136
XAUUSD,union_raw,2.0,none,2016,10,44,0.030569,-54.910867
XAUUSD,union_raw,2.0,none,2016,11,44,4.330187,-37.701881
XAUUSD,union_raw,2.0,none,2016,12,43,10.509160,-27.362657
XAUUSD,union_raw,2.0,none,2017,1,37,-6.107298,-22.098357
XAUUSD,union_raw,2.0,none,2017,2,49,1.014270,-44.097175
XAUUSD,union_raw,2.0,none,2017,3,48,2.480594,-36.358333
XAUUSD,union_raw,2.0,none,2017,4,40,14.923035,-36.185328
XAUUSD,union_raw,2.0,none,2017,5,46,2.631914,-45.204684
XAUUSD,union_raw,2.0,none,2017,6,37,5.130927,-56.237568
XAUUSD,union_raw,2.0,none,2017,7,38,13.183662,-20.072671
XAUUSD,union_raw,2.0,none,2017,8,50,19.373468,-57.780881
XAUUSD,union_raw,2.0,none,2017,9,44,19.980002,-30.492929
XAUUSD,union_raw,2.0,none,2017,10,49,16.562009,-36.797065
XAUUSD,union_raw,2.0,none,2017,11,45,-0.095377,-64.518282
XAUUSD,union_raw,2.0,none,2017,12,41,18.333086,-40.556881
XAUUSD,union_raw,2.0,none,2018,1,41,20.116670,-53.665399
XAUUSD,union_raw,2.0,none,2018,2,34,13.378520,-8.037593
XAUUSD,union_raw,2.0,none,2018,3,49,22.819156,-32.448019
XAUUSD,union_raw,2.0,none,2018,4,36,8.018270,-12.172409
XAUUSD,union_raw,2.0,none,2018,5,43,20.080815,-21.540884
XAUUSD,union_raw,2.0,none,2018,6,37,16.448455,-2.355178
XAUUSD,union_raw,2.0,none,2018,7,44,-3.973060,-36.758999
XAUUSD,union_raw,2.0,none,2018,8,38,27.105844,-22.071475
XAUUSD,union_raw,2.0,none,2018,9,33,12.210976,-15.880670
XAUUSD,union_raw,2.0,none,2018,10,43,21.199356,-23.292224
XAUUSD,union_raw,2.0,none,2018,11,42,6.853461,-41.493448
XAUUSD,union_raw,2.0,none,2018,12,41,-1.138536,-32.463051
XAUUSD,union_raw,2.0,none,2019,1,38,-1.923715,-34.122622
XAUUSD,union_raw,2.0,none,2019,2,44,14.323907,-56.135950
XAUUSD,union_raw,2.0,none,2019,3,37,24.346439,-23.428925
XAUUSD,union_raw,2.0,none,2019,4,40,-8.502107,-60.013862
XAUUSD,union_raw,2.0,none,2019,5,35,-3.382797,-29.840770
XAUUSD,union_raw,2.0,none,2019,6,37,11.297054,-20.323809
XAUUSD,union_raw,2.0,none,2019,7,50,-1.998293,-11.541829
XAUUSD,union_raw,2.0,none,2019,8,45,31.966991,-9.514509
XAUUSD,union_raw,2.0,none,2019,9,44,21.128439,-12.511896
XAUUSD,union_raw,2.0,none,2019,10,52,18.688879,-44.936405
XAUUSD,union_raw,2.0,none,2019,11,46,-12.125714,-56.310590
XAUUSD,union_raw,2.0,none,2019,12,43,7.577077,-16.135011
XAUUSD,union_raw,2.0,none,2020,1,38,26.321301,-23.193604
XAUUSD,union_raw,2.0,none,2020,2,38,4.476726,-34.706303
XAUUSD,union_raw,2.0,none,2020,3,56,4.498097,-61.985136
XAUUSD,union_raw,2.0,none,2020,4,43,-1.485429,-22.829775
XAUUSD,union_raw,2.0,none,2020,5,51,43.163799,-15.106160
XAUUSD,union_raw,2.0,none,2020,6,51,-9.104433,-39.184319
XAUUSD,union_raw,2.0,none,2020,7,46,11.386403,-27.899467
